ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2037	"ENSG00000122515.14_2"	"ZMIZ2"	chr7	+	44801047	44801504	44801047	44801192	44801293	44801504	2037	0,25,0,0,0,291,0,0,0,0,0,0,0	0,29,0,0,0,22,0,0,6,0,47,11,0	0,0,0,0,0,0,0,1,0,0	374,0,0,0,0,148,0,0,0,0	251	150	1	1.0	NA,0.34,NA,NA,NA,0.888,NA,NA,0.0,NA,0.0,0.0,NA	0.0,NA,NA,NA,NA,0.0,NA,1.0,NA,NA	-0.088
2039	"ENSG00000198218.10_2"	"QRICH1"	chr3	-	49070054	49070661	49070054	49070206	49070552	49070661	2039	0,91,0,0,0,16,0,32,0,0,0,411,0	5,0,0,0,0,0,0,548,0,0,0,0,0	0,0,0,0,0,114,166,0,253,0	0,0,0,2,0,0,0,0,0,85	496	150	1	1.0	0.0,1.0,NA,NA,NA,1.0,NA,0.017,NA,NA,NA,1.0,NA	NA,NA,NA,0.0,NA,1.0,1.0,NA,1.0,0.0	0.003
2043	"ENSG00000198563.13_2"	"DDX39B"	chr6	-	31500556	31503262	31500556	31500688	31503143	31503262	2043	38,268,32,1138,6,142,88,357,231,1153,1861,263,0	0,1,0,0,0,0,0,0,0,0,0,0,0	1033,871,0,0,192,394,765,315,551,203	0,62,0,0,0,0,1,0,0,0	2605	150	1	1.0	1.0,0.939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA	1.0,0.447,NA,NA,1.0,1.0,0.978,1.0,1.0,1.0	0.067
2045	"ENSG00000112531.16_1"	"QKI"	chr6	+	163984451	163991177	163984451	163984751	163985698	163991177	2045	64,191,0,1167,6,45,0,74,110,428,586,1842,0	0,0,0,0,0,0,0,0,0,34,0,0,0	439,13,0,0,212,178,1660,140,244,312	0,1,0,0,0,81,155,148,51,445	1097	150	1	1.0	1.0,1.0,NA,1.0,1.0,1.0,NA,1.0,1.0,0.633,1.0,1.0,NA	1.0,0.64,NA,NA,1.0,0.231,0.594,0.115,0.395,0.087	0.456
2046	"ENSG00000112531.16_1"	"QKI"	chr6	+	163984451	163991177	163984451	163984751	163986977	163991177	2046	275,530,0,2156,356,511,108,75,247,888,2606,2962,345	0,19,0,0,0,156,0,0,1,0,3,74,0	1193,185,0,0,2250,575,5734,300,540,2558	149,214,0,0,58,0,67,0,560,0	2376	150	1	1.0	1.0,0.638,NA,1.0,1.0,0.171,1.0,1.0,0.94,1.0,0.982,0.716,1.0	0.336,0.052,NA,NA,0.71,1.0,0.844,1.0,0.057,1.0	0.246
2047	"ENSG00000255717.6_1"	"SNHG1"	chr11	-	62621272	62621536	62621272	62621305	62621489	62621536	2047	0,0,0,0,0,7,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,170,0,0,0	334	150	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
2049	"ENSG00000255717.6_1"	"SNHG1"	chr11	-	62622359	62622688	62622359	62622410	62622604	62622688	2049	0,0,0,4,0,2,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,39,0,63,0,0	0,0,0,0,0,0,6,0,0,0	344	150	1	1.0	NA,NA,NA,1.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,0.0,1.0,NA,NA	0.333
2050	"ENSG00000092841.18_2"	"MYL6"	chr12	+	56552141	56552495	56552141	56552188	56552467	56552495	2050	0,0,0,0,0,0,0,104,0,0,77,0,0	0,0,5,0,0,82,0,0,0,0,0,221,0	0,0,0,0,0,0,24,0,0,0	0,0,0,0,0,0,2,0,106,0	429	150	1	1.0	NA,NA,0.0,NA,NA,0.0,NA,1.0,NA,NA,1.0,0.0,NA	NA,NA,NA,NA,NA,NA,0.808,NA,0.0,NA	-0.004
2051	"ENSG00000092841.18_2"	"MYL6"	chr12	+	56552467	56553514	56552467	56552495	56553370	56553514	2051	3,206,5,667,0,42,0,0,0,0,237,221,2	0,0,0,0,0,82,0,104,0,0,0,0,0	0,119,0,0,1,7,4,0,0,0	6,0,0,0,0,0,0,0,106,0	1025	150	1	1.0	1.0,1.0,1.0,1.0,NA,0.07,NA,0.0,NA,NA,1.0,1.0,1.0	0.0,1.0,NA,NA,1.0,1.0,1.0,NA,0.0,NA	0.119
2054	"ENSG00000092841.18_2"	"MYL6"	chr12	+	56553370	56553932	56553370	56553514	56553758	56553932	2054	0,0,0,0,0,0,0,0,4,0,0,0,0	0,31,0,0,0,0,0,0,0,0,6,0,0	0,0,0,0,0,0,0,0,0,0	125,0,0,0,0,136,1,0,0,0	394	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,0.0,NA,NA	0.0,NA,NA,NA,NA,0.0,0.0,NA,NA,NA	0.333
2055	"ENSG00000092841.18_2"	"MYL6"	chr12	+	56553370	56553932	56553370	56553406	56553808	56553932	2055	9,70,5,0,0,82,0,104,8,0,77,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	6,0,0,0,0,2,261,0,106,0	0,0,0,0,0,7,0,0,0,0	552	150	1	1.0	1.0,1.0,1.0,NA,NA,1.0,NA,1.0,1.0,NA,1.0,NA,NA	1.0,NA,NA,NA,NA,0.072,1.0,NA,1.0,NA	0.232
2059	"ENSG00000114416.17_1"	"FXR1"	chr3	+	180680670	180680878	180680670	180680728	180680815	180680878	2059	0,0,0,0,0,0,0,0,0,0,0,0,0	0,100,0,92,0,0,0,0,0,0,0,0,0	0,8,0,0,2,0,343,1,0,0	0,0,0,0,0,0,0,0,0,0	237	150	1	1.0	NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,1.0,NA,1.0,1.0,NA,NA	-1.0
2061	"ENSG00000185189.16_2"	"NRBP2"	chr8	-	144921680	144921997	144921680	144921721	144921907	144921997	2061	14,1,353,796,0,0,0,0,38,0,0,0,0	0,104,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	2,0,0,0,0,0,8,0,0,0	336	150	1	1.0	1.0,0.004,1.0,1.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA	0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.801
2062	"ENSG00000185189.16_2"	"NRBP2"	chr8	-	144921680	144922202	144921680	144921997	144922100	144922202	2062	0,0,0,0,0,0,0,65,14,0,0,0,0	0,127,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,15,0	0,0,0,0,0,38,0,0,0,0	253	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,1.0,NA	0.167
2063	"ENSG00000181929.11_2"	"PRKAG1"	chr12	-	49398289	49398801	49398289	49398416	49398746	49398801	2063	0,1,0,0,0,0,0,0,0,0,0,0,0	41,21,0,0,0,0,0,160,0,0,0,0,0	0,0,0,0,0,1,0,0,1,0	0,0,0,0,0,139,0,0,0,3	480	150	1	1.0	0.0,0.015,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.002,NA,NA,1.0,0.0	-0.329
2070	"ENSG00000103034.14_2"	"NDRG4"	chr16	+	58537701	58538178	58537701	58537807	58538057	58538178	2070	0,149,0,137,0,0,0,0,0,0,83,0,0	1,525,301,0,0,9,1,272,88,2,670,14,308	2,0,0,0,0,0,0,27,0,0	0,0,0,127,1,103,100,1,0,0	400	150	1	1.0	0.0,0.096,0.0,1.0,NA,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0	1.0,NA,NA,0.0,0.0,0.0,0.0,0.91,NA,NA	-0.223
2072	"ENSG00000103034.14_2"	"NDRG4"	chr16	+	58541711	58541903	58541711	58541768	58541851	58541903	2072	0,97,0,0,0,26,0,0,0,0,0,0,0	1,169,0,0,0,0,0,682,12,0,482,89,0	0,0,0,0,0,0,0,3,0,0	0,0,0,0,1,124,147,1,7,0	233	150	1	1.0	0.0,0.27,NA,NA,NA,1.0,NA,0.0,0.0,NA,0.0,0.0,NA	NA,NA,NA,NA,0.0,0.0,0.0,0.659,0.0,NA	0.05
2073	"ENSG00000103034.14_2"	"NDRG4"	chr16	+	58542865	58543093	58542865	58542913	58543057	58543093	2073	0,0,0,0,0,0,0,0,0,0,198,0,0	0,239,0,1,0,1,0,298,9,2,404,88,0	0,0,0,0,0,0,1,2,0,0	1,262,0,0,0,122,130,6,179,0	294	150	1	1.0	NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,0.0,0.2,0.0,NA	0.0,0.0,NA,NA,NA,0.0,0.004,0.145,0.0,NA	0.0
2081	"ENSG00000120694.19_1"	"HSPH1"	chr13	-	31710761	31711661	31710761	31711254	31711504	31711661	2081	38,255,0,77,0,0,0,7,54,0,416,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0	209,287,0,0,1,88,441,521,0,2	0,0,0,0,0,0,10,0,0,0	400	150	1	1.0	1.0,1.0,NA,1.0,NA,NA,NA,1.0,1.0,NA,1.0,1.0,NA	1.0,1.0,NA,NA,1.0,1.0,0.943,1.0,NA,1.0	0.008
2082	"ENSG00000120694.19_1"	"HSPH1"	chr13	-	31714320	31715396	31714320	31714446	31715258	31715396	2082	0,0,0,0,0,0,0,0,0,0,0,0,0	0,222,0,0,0,0,0,312,8,32,0,0,0	0,0,0,171,0,0,0,2,0,0	0,1,0,0,0,0,0,31,87,0	962	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA	NA,0.0,NA,1.0,NA,NA,NA,0.01,0.0,NA	-0.253
2090	"ENSG00000103423.13_2"	"DNAJA3"	chr16	+	4492268	4493165	4492268	4492421	4493017	4493165	2090	0,0,0,0,0,0,0,0,0,0,0,14,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,65,0,89,0,0	746	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA	1.0
2092	"ENSG00000158411.10_2"	"MITD1"	chr2	-	99785725	99786073	99785725	99785933	99786012	99786073	2092	0,0,0,0,0,0,0,0,14,0,0,0,0	0,0,0,191,0,0,0,0,0,0,0,0,0	0,172,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	229	150	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	-0.5
2094	"ENSG00000147140.15_1"	"NONO"	chrX	+	70517685	70518358	70517685	70517788	70518318	70518358	2094	0,50,0,46,0,0,0,0,4,0,117,0,0	6,0,0,0,0,0,0,0,43,4,5,0,0	0,0,0,0,4,13,0,0,0,0	0,0,0,0,0,0,0,0,0,0	680	150	1	1.0	0.0,1.0,NA,1.0,NA,NA,NA,NA,0.02,0.0,0.838,NA,NA	NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA	-0.524
2096	"ENSG00000141524.15_2"	"TMC6"	chr17	-	76121806	76122447	76121806	76121965	76122357	76122447	2096	186,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,54,0,0,0	542	150	1	1.0	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
2100	"ENSG00000178149.16_2"	"DALRD3"	chr3	-	49053405	49053773	49053405	49053519	49053590	49053773	2100	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,336,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,43,0,0,0,0	0,0,0,0,0,0,0,0,0,0	221	150	1	1.0	NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
2102	"ENSG00000197386.10_1"	"HTT"	chr4	+	3189377	3190820	3189377	3189613	3190677	3190820	2102	0,214,1,0,0,117,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	105,0,0,0,0,1,299,1,0,0	0,0,0,0,0,24,0,0,0,0	1214	150	1	1.0	NA,1.0,1.0,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA	1.0,NA,NA,NA,NA,0.005,1.0,1.0,NA,NA	0.249
2103	"ENSG00000196562.14_2"	"SULF2"	chr20	-	46288142	46288474	46288142	46288196	46288440	46288474	2103	0,0,0,0,0,0,0,0,0,0,233,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,171,0	394	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	1.0
2112	"ENSG00000137822.12_1"	"TUBGCP4"	chr15	+	43693913	43695997	43693913	43694048	43695880	43695997	2112	257,112,0,17,176,157,0,2,32,0,0,0,0	0,49,0,0,0,0,0,0,0,0,0,0,0	0,222,0,0,0,0,56,0,59,40	0,0,0,0,0,0,0,0,0,0	1982	150	1	1.0	1.0,0.147,NA,1.0,1.0,1.0,NA,1.0,1.0,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,1.0,NA,1.0,1.0	-0.122
2117	"ENSG00000149923.13_1"	"PPP4C"	chr16	+	30094066	30094888	30094066	30094168	30094714	30094888	2117	0,6,0,0,0,0,0,31,0,0,0,0,0	0,83,0,0,0,41,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,234,1,0,0	696	150	1	1.0	NA,0.015,NA,NA,NA,0.0,NA,1.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,0.0,NA,NA	0.338
2128	"ENSG00000176438.12_1"	"SYNE3"	chr14	-	95916267	95918720	95916267	95916442	95918583	95918720	2128	0,8,0,0,0,0,0,0,0,0,0,383,0	0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,18,0,0,0,0	0,0,0,0,0,0,0,0,0,0	2291	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.962,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.019
2137	"ENSG00000148303.16_1"	"RPL7A"	chr9	+	136217094	136217582	136217094	136217174	136217451	136217582	2137	0,0,0,0,0,12,0,0,0,0,8,0,0	0,43,0,91,0,36,0,0,11,0,392,1,0	0,0,0,0,0,0,0,1,0,0	321,0,0,0,0,124,88,175,0,0	427	150	1	1.0	NA,0.0,NA,0.0,NA,0.105,NA,NA,0.0,NA,0.007,0.0,NA	0.0,NA,NA,NA,NA,0.0,0.0,0.002,NA,NA	0.018
2139	"ENSG00000100151.15_1"	"PICK1"	chr22	+	38469779	38470458	38469779	38469830	38470313	38470458	2139	0,88,0,0,0,0,0,76,8,0,47,0,0	0,0,0,0,0,0,0,0,0,0,451,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,14,0	633	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,1.0,1.0,NA,0.024,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	0.756
2145	"ENSG00000149532.15_2"	"CPSF7"	chr11	-	61183137	61183991	61183137	61183256	61183576	61183991	2145	37,1,0,27,0,0,0,8,0,0,113,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,159,51,0,4,46	0,0,0,0,0,0,0,0,0,12	470	150	1	1.0	1.0,1.0,NA,1.0,NA,NA,NA,1.0,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,1.0,1.0,NA,1.0,0.55	0.113
2148	"ENSG00000149532.15_2"	"CPSF7"	chr11	-	61187941	61189080	61187941	61188045	61188861	61189080	2148	61,0,247,0,0,0,0,0,0,0,0,0,0	0,26,0,0,0,0,0,0,9,0,0,0,0	0,0,0,0,0,0,300,5,0,0	0,0,0,0,0,3,0,0,0,0	966	150	1	1.0	1.0,0.0,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,1.0,1.0,NA,NA	-0.167
2151	"ENSG00000160818.16_1"	"GPATCH4"	chr1	-	156565872	156566270	156565872	156565923	156566178	156566270	2151	0,79,0,0,0,53,0,0,24,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0	104,0,0,0,0,0,0,0,0,0	0,0,0,0,0,63,0,0,0,0	405	150	1	1.0	NA,1.0,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,1.0,NA	1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.5
2154	"ENSG00000074582.12_1"	"BCS1L"	chr2	+	219526919	219527402	219526919	219526983	219527232	219527402	2154	58,0,0,0,0,0,0,0,0,0,0,0,0	0,15,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,17,0,0	0,0,0,0,0,4,0,0,0,0	399	150	1	1.0	1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,1.0,NA,NA	0.0
2162	"ENSG00000123360.11_1"	"PDE1B"	chr12	+	54964024	54966525	54964024	54964141	54966384	54966525	2162	2,182,217,48,5,112,0,206,2,0,932,55,0	0,0,0,1,0,0,0,0,22,0,1,0,0	0,0,0,0,0,20,0,0,132,0	0,0,0,0,0,0,4,0,10,0	2393	150	1	1.0	1.0,1.0,1.0,0.751,1.0,1.0,NA,1.0,0.006,NA,0.983,1.0,NA	NA,NA,NA,NA,NA,1.0,0.0,NA,0.453,NA	0.39
2163	"ENSG00000168291.12_1"	"PDHB"	chr3	-	58415434	58415965	58415434	58415526	58415854	58415965	2163	0,0,0,0,0,5,0,0,0,0,164,0,0	2,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,4,0	0,122,0,0,0,0,0,0,0,0	478	150	1	1.0	0.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,NA	NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA	0.167
2167	"ENSG00000168291.12_1"	"PDHB"	chr3	-	58417603	58419411	58417603	58417711	58419357	58419411	2167	0,0,0,0,0,0,0,0,0,0,113,0,0	0,67,0,0,0,0,0,0,0,1,0,0,0	0,0,0,161,0,0,33,0,401,337	0,0,0,0,0,0,1,0,0,7	1796	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,NA,NA	NA,NA,NA,1.0,NA,NA,0.734,NA,1.0,0.801	-0.55
2168	"ENSG00000158863.21_1"	"FAM160B2"	chr8	+	21959218	21959826	21959218	21959362	21959685	21959826	2168	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,56,0,0,0,0,0,0,0,0	0,0,0,0,0,25,0,0,0,0	0,0,0,0,0,0,0,0,0,0	473	150	1	1.0	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
2172	"ENSG00000214087.8_2"	"ARL16"	chr17	-	79649063	79650156	79649063	79649179	79650042	79650156	2172	0,72,0,0,0,10,0,0,28,0,33,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,406,0,2,0	1013	150	1	1.0	NA,1.0,NA,NA,0.0,1.0,NA,NA,1.0,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,0.0,NA	0.8
2176	"ENSG00000167118.10_1"	"URM1"	chr9	+	131151539	131154295	131151539	131151588	131151944	131154295	2176	0,0,0,0,0,0,0,0,0,166,0,0,0	0,44,0,0,0,0,0,326,1,12,0,0,0	0,0,0,0,0,0,20,0,0,0	0,0,0,0,0,0,0,0,0,0	506	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,0.0,0.0,0.804,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.799
2181	"ENSG00000141458.12_1"	"NPC1"	chr18	-	21113318	21114523	21113318	21113481	21114409	21114523	2181	0,78,0,164,0,209,0,0,5,0,405,1,0	0,0,0,0,0,0,0,0,0,0,0,124,0	0,0,0,0,0,0,0,0,0,17	0,0,0,0,0,0,0,0,0,0	1078	150	1	1.0	NA,1.0,NA,1.0,NA,1.0,NA,NA,1.0,NA,1.0,0.001,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0	-0.166
2191	"ENSG00000198721.12_2"	"ECI2"	chr6	-	4117541	4119509	4117541	4117685	4119419	4119509	2191	0,0,0,0,0,0,0,0,43,0,0,0,0	0,0,0,0,0,174,0,0,0,0,0,0,0	0,0,0,4,0,0,0,0,316,155	0,2,0,0,0,143,0,0,0,0	1884	150	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,1.0,NA,NA,NA,NA	NA,0.0,NA,1.0,NA,0.0,NA,NA,1.0,1.0	-0.1
2194	"ENSG00000071082.10_1"	"RPL31"	chr2	+	101618754	101619270	101618754	101618777	101619163	101619270	2194	0,1,0,0,0,0,0,0,2,0,0,0,0	0,231,2,0,0,63,0,0,7,0,10,11,18	0,0,0,2,0,29,77,0,0,0	0,117,0,0,0,3,0,0,246,0	536	150	1	1.0	NA,0.001,0.0,NA,NA,0.0,NA,NA,0.074,NA,0.0,0.0,0.0	NA,0.0,NA,1.0,NA,0.73,1.0,NA,0.0,NA	-0.535
2199	"ENSG00000130304.16_2"	"SLC27A1"	chr19	+	17597371	17598144	17597371	17597766	17597908	17598144	2199	0,0,0,0,0,0,2,0,0,0,20,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	251,0,0,0,0,0,0,0,0,0	292	150	1	1.0	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0
2200	"ENSG00000130304.16_2"	"SLC27A1"	chr19	+	17597371	17598144	17597371	17597766	17597982	17598144	2200	0,0,0,0,0,0,2,0,0,0,20,0,0	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,165,0,0,0	0,0,0,0,0,0,0,0,0,0	366	150	1	1.0	NA,0.0,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.333
2202	"ENSG00000183914.14_2"	"DNAH2"	chr17	+	7689441	7690005	7689441	7689660	7689887	7690005	2202	0,0,0,240,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,3,0,0,0,0	377	150	1	1.0	NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
2204	"ENSG00000130159.13_2"	"ECSIT"	chr19	-	11618516	11618863	11618516	11618665	11618805	11618863	2204	0,0,0,0,0,0,0,0,0,151,652,0,2	0,0,0,0,0,0,0,0,3,0,0,0,0	0,176,0,0,0,0,0,0,0,0	1,0,0,0,0,0,0,0,0,7	290	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,1.0,NA,1.0	0.0,1.0,NA,NA,NA,NA,NA,NA,NA,0.0	0.417
2205	"ENSG00000188846.13_1"	"RPL14"	chr3	+	40502897	40503152	40502897	40502997	40503098	40503152	2205	80,0,0,0,0,0,0,0,0,0,0,0,0	71,145,0,214,0,0,0,0,17,0,143,110,0	0,0,0,0,0,0,0,0,0,0	2,0,0,0,0,51,76,73,0,32	251	150	1	1.0	0.402,0.0,NA,0.0,NA,NA,NA,NA,0.0,NA,0.0,0.0,NA	0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,0.0	0.067
2206	"ENSG00000225177.5_1"	"RP11-390P2.4"	chr6	+	139017733	139018425	139017733	139017892	139018039	139018425	2206	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,12,0,0,0,0	0,0,0,0,0,22,0,0,0,0	0,0,0,0,0,0,0,0,0,0	297	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
2207	"ENSG00000119760.15_1"	"SUPT7L"	chr2	-	27883850	27885148	27883850	27884255	27885045	27885148	2207	0,402,0,0,0,71,3,0,37,462,627,130,0	0,43,0,0,0,0,0,0,0,0,0,0,0	111,25,0,0,0,86,133,14,167,9	0,0,0,0,0,0,0,0,0,0	940	150	1	1.0	NA,0.599,NA,NA,NA,1.0,1.0,NA,1.0,1.0,1.0,1.0,NA	1.0,1.0,NA,NA,NA,1.0,1.0,1.0,1.0,1.0	-0.057
2214	"ENSG00000106290.14_2"	"TAF6"	chr7	-	99710971	99711392	99710971	99711028	99711238	99711392	2214	0,5,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,14,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,246,0,1,0,0,0,0,0,0	360	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA	0.5
2218	"ENSG00000198720.12_2"	"ANKRD13B"	chr17	+	27934759	27935128	27934759	27934895	27935003	27935128	2218	0,0,0,0,0,0,0,0,0,0,9,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	1,246,0,0,0,0,0,0,0,2	258	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	0.0,0.0,NA,NA,NA,NA,NA,NA,NA,0.0	1.0
2219	"ENSG00000198720.12_2"	"ANKRD13B"	chr17	+	27936103	27936439	27936103	27936293	27936372	27936439	2219	0,0,0,0,0,0,0,0,17,0,0,0,0	0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	33,0,0,0,0,0,0,0,6,0	229	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA	0.5
2229	"ENSG00000264538.6_1"	"SUZ12P1"	chr17	+	29095851	29096082	29095851	29095885	29096018	29096082	2229	221,325,0,301,0,96,0,1,12,160,22,16,0	0,0,0,0,0,0,0,0,0,0,226,0,0	786,0,0,0,0,1,0,0,289,0	0,0,0,0,0,0,0,0,67,0	283	150	1	1.0	1.0,1.0,NA,1.0,NA,1.0,NA,1.0,1.0,1.0,0.049,1.0,NA	1.0,NA,NA,NA,NA,1.0,NA,NA,0.696,NA	-0.004
2242	"ENSG00000108523.15_2"	"RNF167"	chr17	+	4843781	4844288	4843781	4844021	4844167	4844288	2242	0,0,80,42,69,0,0,0,0,0,0,0,0	0,38,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,13,0,0,0,122,0	0,0,0,0,0,0,15,0,0,0	296	150	1	1.0	NA,0.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,1.0,NA,0.0,NA,1.0,NA	0.083
