ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
4746	"ENSG00000117616.17_2"	"RSRP1"	chr1	-	25568739	25569196	25568739	25568917	25569029	25569196
4750	"ENSG00000167778.8_1"	"SPRYD3"	chr12	-	53468432	53469003	53468432	53468568	53468878	53469003
4763	"ENSG00000048162.20_2"	"NOP16"	chr5	-	175815235	175815599	175815235	175815344	175815433	175815599
4765	"ENSG00000163481.7_2"	"RNF25"	chr2	-	219532801	219533402	219532801	219532869	219533327	219533402
4772	"ENSG00000196497.15_2"	"IPO4"	chr14	-	24657757	24658003	24657757	24657844	24657924	24658003
4792	"ENSG00000155719.16_1"	"OTOA"	chr16	+	21730453	21730825	21730453	21730512	21730707	21730825
4793	"ENSG00000278053.4_1"	"DDX52"	chr17	-	35979812	35981322	35979812	35979884	35981171	35981322
4796	"ENSG00000139428.11_1"	"MMAB"	chr12	-	109998844	109999134	109998844	109998909	109999047	109999134
4804	"ENSG00000159377.10_1"	"PSMB4"	chr1	+	151373714	151374106	151373714	151373831	151374017	151374106
4805	"ENSG00000006283.17_2"	"CACNA1G"	chr17	+	48703377	48704127	48703377	48703443	48703680	48704127
4810	"ENSG00000197150.12_2"	"ABCB8"	chr7	+	150731359	150731686	150731359	150731515	150731591	150731686
4818	"ENSG00000019144.17_2"	"PHLDB1"	chr11	+	118514789	118515409	118514789	118514892	118515364	118515409
4819	"ENSG00000140632.16_2"	"GLYR1"	chr16	-	4853203	4855311	4853203	4854149	4854522	4855311
4820	"ENSG00000158062.20_2"	"UBXN11"	chr1	-	26610852	26612032	26610852	26610973	26611954	26612032
4821	"ENSG00000214706.10_2"	"IFRD2"	chr3	-	50326877	50327193	50326877	50327059	50327142	50327193
4822	"ENSG00000214706.10_2"	"IFRD2"	chr3	-	50327359	50327725	50327359	50327517	50327600	50327725
4825	"ENSG00000124357.12_1"	"NAGK"	chr2	+	71299770	71300724	71299770	71299881	71299955	71300724
4826	"ENSG00000124357.12_1"	"NAGK"	chr2	+	71299770	71300724	71299770	71299881	71300611	71300724
4836	"ENSG00000164049.14_1"	"FBXW12"	chr3	+	48423189	48423575	48423189	48423368	48423444	48423575
4838	"ENSG00000145916.18_1"	"RMND5B"	chr5	+	177569583	177569993	177569583	177569729	177569852	177569993
4841	"ENSG00000183207.12_2"	"RUVBL2"	chr19	+	49513229	49513868	49513229	49513323	49513744	49513868
4854	"ENSG00000213213.13_2"	"CCDC183"	chr9	+	139700529	139701124	139700529	139700690	139700955	139701124
4855	"ENSG00000213213.13_2"	"CCDC183"	chr9	+	139700529	139701319	139700529	139701124	139701208	139701319
4856	"ENSG00000168066.20_2"	"SF1"	chr11	-	64532077	64533627	64532077	64532990	64533422	64533627
4859	"ENSG00000114857.17_1"	"NKTR"	chr3	+	42660511	42661200	42660511	42660619	42661155	42661200
4860	"ENSG00000114857.17_1"	"NKTR"	chr3	+	42661155	42663008	42661155	42661215	42662907	42663008
4861	"ENSG00000114857.17_1"	"NKTR"	chr3	+	42661155	42663008	42661155	42661200	42662920	42663008
4862	"ENSG00000114857.17_1"	"NKTR"	chr3	+	42661507	42663008	42661507	42661535	42662920	42663008
4885	"ENSG00000074660.15_2"	"SCARF1"	chr17	-	1543205	1543960	1543205	1543264	1543741	1543960
4886	"ENSG00000074660.15_2"	"SCARF1"	chr17	-	1543205	1543960	1543205	1543334	1543741	1543960
4891	"ENSG00000175267.14_1"	"VWA3A"	chr16	+	22111514	22111814	22111514	22111639	22111736	22111814
4910	"ENSG00000100225.17_1"	"FBXO7"	chr22	+	32883731	32889268	32883731	32883815	32889091	32889268
4913	"ENSG00000169247.11_1"	"SH3TC2"	chr5	-	148406422	148408281	148406422	148408117	148408239	148408281
4916	"ENSG00000186204.14_2"	"CYP4F12"	chr19	+	15806970	15807322	15806970	15807035	15807239	15807322
4921	"ENSG00000197558.11_2"	"SSPO"	chr7	+	149481915	149482104	149481915	149481970	149481972	149482104
4926	"ENSG00000197558.11_2"	"SSPO"	chr7	+	149522053	149522213	149522053	149522181	149522185	149522213
4927	"ENSG00000197558.11_2"	"SSPO"	chr7	+	149523538	149525074	149523538	149523666	149524001	149525074
4928	"ENSG00000197558.11_2"	"SSPO"	chr7	+	149524001	149525074	149524001	149524048	149524857	149525074
4929	"ENSG00000197558.11_2"	"SSPO"	chr7	+	149524001	149525074	149524001	149524048	149524859	149525074
4934	"ENSG00000171953.15_2"	"ATPAF2"	chr17	-	17924436	17924977	17924436	17924552	17924735	17924977
4936	"ENSG00000171962.17_2"	"DRC3"	chr17	+	17896078	17897732	17896078	17896225	17897612	17897732
4937	"ENSG00000171962.17_2"	"DRC3"	chr17	+	17896078	17897732	17896078	17896403	17897612	17897732
4938	"ENSG00000162572.19_1"	"SCNN1D"	chr1	+	1222887	1223216	1222887	1222976	1223052	1223216
4944	"ENSG00000185507.19_1"	"IRF7"	chr11	-	615096	615647	615096	615259	615344	615647
4959	"ENSG00000105221.16_2"	"AKT2"	chr19	-	40741796	40742292	40741796	40742011	40742163	40742292
4960	"ENSG00000105221.16_2"	"AKT2"	chr19	-	40742163	40743998	40742163	40742292	40743875	40743998
4967	"ENSG00000099622.13_2"	"CIRBP"	chr19	+	1270926	1271466	1270926	1271035	1271138	1271466
4969	"ENSG00000099622.13_2"	"CIRBP"	chr19	+	1270926	1271466	1270926	1271035	1271327	1271466
4985	"ENSG00000167965.17_2"	"MLST8"	chr16	+	2258450	2259413	2258450	2258614	2258759	2259413
4992	"ENSG00000186517.13_1"	"ARHGAP30"	chr1	-	161022075	161022333	161022075	161022153	161022229	161022333
4993	"ENSG00000186517.13_1"	"ARHGAP30"	chr1	-	161022415	161023175	161022415	161022587	161023047	161023175
4994	"ENSG00000138434.16_1"	"SSFA2"	chr2	+	182779942	182783402	182779942	182781154	182783324	182783402
4995	"ENSG00000138434.16_1"	"SSFA2"	chr2	+	182779942	182783402	182779942	182781732	182783324	182783402
4999	"ENSG00000166473.17_2"	"PKD1L2"	chr16	-	81198248	81199568	81198248	81198375	81199443	81199568
5000	"ENSG00000076344.15_2"	"RGS11"	chr16	-	324213	325082	324213	324265	324956	325082
5001	"ENSG00000076344.15_2"	"RGS11"	chr16	-	324213	325082	324213	324265	324975	325082
5003	"ENSG00000239389.7_2"	"PCDHA13"	chr5	+	140389211	140391929	140389211	140389313	140389750	140391929
5012	"ENSG00000084444.13_1"	"FAM234B"	chr12	+	13233558	13236383	13233558	13233848	13235936	13236383
5030	"ENSG00000214331.8_1"	"RP11-252A24.2"	chr16	-	74385937	74386276	74385937	74386101	74386194	74386276
5033	"ENSG00000155816.19_2"	"FMN2"	chr1	+	240497408	240497529	240497408	240497418	240497420	240497529
5037	"ENSG00000107185.9_1"	"RGP1"	chr9	+	35750654	35750986	35750654	35750738	35750836	35750986
5040	"ENSG00000102904.14_2"	"TSNAXIP1"	chr16	+	67861375	67861967	67861375	67861482	67861655	67861967
5047	"ENSG00000141425.17_2"	"RPRD1A"	chr18	-	33569786	33573263	33569786	33570558	33573064	33573263
5049	"ENSG00000118785.13_2"	"SPP1"	chr4	+	88902626	88902950	88902626	88902687	88902753	88902950
5058	"ENSG00000089737.15_1"	"DDX24"	chr14	-	94521341	94524243	94521341	94521530	94524167	94524243
5070	"ENSG00000198542.13_1"	"ITGBL1"	chr13	+	102220049	102220196	102220049	102220064	102220069	102220196
5078	"ENSG00000152527.13_2"	"PLEKHH2"	chr2	+	43937627	43939522	43937627	43937714	43939363	43939522
5080	"ENSG00000160294.10_2"	"MCM3AP"	chr21	-	47666220	47666800	47666220	47666318	47666541	47666800
5089	"ENSG00000177685.16_2"	"CRACR2B"	chr11	+	828229	828772	828229	828259	828574	828772
5105	"ENSG00000056736.9_2"	"IL17RB"	chr3	+	53891642	53892845	53891642	53891717	53892745	53892845
5106	"ENSG00000164054.15_2"	"SHISA5"	chr3	-	48509274	48510972	48509274	48509616	48510759	48510972
5107	"ENSG00000164054.15_2"	"SHISA5"	chr3	-	48509274	48510972	48509274	48510585	48510759	48510972
5108	"ENSG00000164054.15_2"	"SHISA5"	chr3	-	48510759	48510972	48510759	48510849	48510850	48510972
5118	"ENSG00000160753.15_1"	"RUSC1"	chr1	+	155294892	155295281	155294892	155294969	155295106	155295281
5119	"ENSG00000160753.15_1"	"RUSC1"	chr1	+	155295654	155296923	155295654	155295701	155296370	155296923
5120	"ENSG00000160753.15_1"	"RUSC1"	chr1	+	155295654	155296923	155295654	155295701	155296400	155296923
5121	"ENSG00000160753.15_1"	"RUSC1"	chr1	+	155295654	155296923	155295654	155295701	155296688	155296923
5128	"ENSG00000160766.14_1"	"GBAP1"	chr1	-	155185353	155185578	155185353	155185442	155185552	155185578
5129	"ENSG00000160766.14_1"	"GBAP1"	chr1	-	155186174	155186820	155186174	155186412	155186647	155186820
5130	"ENSG00000160766.14_1"	"GBAP1"	chr1	-	155187030	155187840	155187030	155187164	155187754	155187840
5131	"ENSG00000101199.12_1"	"ARFGAP1"	chr20	+	61918915	61921140	61918915	61920848	61921029	61921140
5144	"ENSG00000075415.12_2"	"SLC25A3"	chr12	+	98987402	98987913	98987402	98987518	98987752	98987913
5147	"ENSG00000099957.16_2"	"P2RX6"	chr22	+	21380708	21382297	21380708	21381246	21381796	21382297
5152	"ENSG00000155666.11_1"	"KDM8"	chr16	+	27221413	27221942	27221413	27221688	27221902	27221942
5154	"ENSG00000162066.14_2"	"AMDHD2"	chr16	+	2578452	2578719	2578452	2578560	2578650	2578719
5160	"ENSG00000188917.14_2"	"TRMT2B"	chrX	-	100306239	100306722	100306239	100306355	100306632	100306722
5163	"ENSG00000154277.12_2"	"UCHL1"	chr4	+	41259131	41259754	41259131	41259143	41259625	41259754
5164	"ENSG00000170889.13_2"	"RPS9"	chr19	+	54710143	54710592	54710143	54710330	54710420	54710592
5165	"ENSG00000170889.13_2"	"RPS9"	chr19	+	54710420	54711515	54710420	54710592	54711265	54711515
5167	"ENSG00000003756.16_2"	"RBM5"	chr3	+	50137964	50140599	50137964	50138038	50140515	50140599
5176	"ENSG00000156345.17_1"	"CDK20"	chr9	-	90585482	90585812	90585482	90585545	90585690	90585812
5186	"ENSG00000065361.14_2"	"ERBB3"	chr12	+	56487882	56488340	56487882	56487973	56488185	56488340
5193	"ENSG00000167123.18_2"	"CERCAM"	chr9	+	131191208	131191315	131191208	131191310	131191311	131191315
5197	"ENSG00000112787.12_2"	"FBRSL1"	chr12	+	133150904	133151150	133150904	133150934	133151078	133151150
5205	"ENSG00000156858.11_1"	"PRR14"	chr16	+	30664041	30664424	30664041	30664163	30664234	30664424
5216	"ENSG00000183621.15_2"	"ZNF438"	chr10	-	31137459	31139296	31137459	31138372	31139150	31139296
5217	"ENSG00000211450.9_2"	"C11orf31"	chr11	+	57509280	57509426	57509280	57509287	57509290	57509426
5226	"ENSG00000165637.13_1"	"VDAC2"	chr10	+	76978820	76979114	76978820	76978973	76979061	76979114
5227	"ENSG00000007392.16_2"	"LUC7L"	chr16	-	238967	240134	238967	239338	239966	240134
5228	"ENSG00000007392.16_2"	"LUC7L"	chr16	-	277240	278401	277240	277335	278331	278401
5240	"ENSG00000130822.15_2"	"PNCK"	chrX	-	152936739	152937127	152936739	152936815	152937003	152937127
5241	"ENSG00000130822.15_2"	"PNCK"	chrX	-	152936739	152937127	152936739	152936888	152937007	152937127
5243	"ENSG00000130822.15_2"	"PNCK"	chrX	-	152938020	152938533	152938020	152938121	152938463	152938533
5244	"ENSG00000130822.15_2"	"PNCK"	chrX	-	152938020	152938533	152938020	152938152	152938463	152938533
5245	"ENSG00000130822.15_2"	"PNCK"	chrX	-	152938020	152938533	152938020	152938239	152938463	152938533
5249	"ENSG00000168970.22_2"	"JMJD7-PLA2G4B"	chr15	+	42134390	42134789	42134390	42134474	42134751	42134789
5250	"ENSG00000168970.22_2"	"JMJD7-PLA2G4B"	chr15	+	42137400	42137973	42137400	42137518	42137835	42137973
5251	"ENSG00000168970.22_2"	"JMJD7-PLA2G4B"	chr15	+	42138140	42138580	42138140	42138245	42138400	42138580
5253	"ENSG00000238057.8_1"	"ZEB2-AS1"	chr2	+	145277781	145278472	145277781	145277852	145278320	145278472
5259	"ENSG00000214021.15_2"	"TTLL3"	chr3	+	9859328	9860604	9859328	9859443	9860238	9860604
5260	"ENSG00000214021.15_2"	"TTLL3"	chr3	+	9859328	9860604	9859328	9859443	9860505	9860604
5261	"ENSG00000214021.15_2"	"TTLL3"	chr3	+	9859328	9862425	9859328	9859443	9862229	9862425
5262	"ENSG00000214021.15_2"	"TTLL3"	chr3	+	9859328	9862425	9859328	9860604	9862229	9862425
5263	"ENSG00000214021.15_2"	"TTLL3"	chr3	+	9868680	9868924	9868680	9868756	9868898	9868924
5264	"ENSG00000214021.15_2"	"TTLL3"	chr3	+	9876364	9877088	9876364	9876591	9876777	9877088
5269	"ENSG00000138035.14_1"	"PNPT1"	chr2	-	55871771	55872567	55871771	55871855	55872483	55872567
5270	"ENSG00000138035.14_1"	"PNPT1"	chr2	-	55907846	55908053	55907846	55907894	55907989	55908053
5271	"ENSG00000167851.13_1"	"CD300A"	chr17	+	72477427	72477972	72477427	72477465	72477864	72477972
5273	"ENSG00000136270.13_2"	"TBRG4"	chr7	-	45148425	45148886	45148425	45148682	45148821	45148886
5276	"ENSG00000101639.18_1"	"CEP192"	chr18	+	13057583	13059311	13057583	13057732	13059080	13059311
5277	"ENSG00000090661.11_1"	"CERS4"	chr19	+	8320705	8321170	8320705	8320763	8321119	8321170
5278	"ENSG00000100429.17_2"	"HDAC10"	chr22	-	50684103	50684521	50684103	50684256	50684338	50684521
5280	"ENSG00000100429.17_2"	"HDAC10"	chr22	-	50685107	50685395	50685107	50685164	50685303	50685395
5282	"ENSG00000100429.17_2"	"HDAC10"	chr22	-	50689199	50689814	50689199	50689334	50689402	50689814
5286	"ENSG00000153904.18_2"	"DDAH1"	chr1	-	85784168	85787251	85784168	85784580	85786984	85787251
5287	"ENSG00000116691.10_1"	"MIIP"	chr1	+	12089279	12089951	12089279	12089338	12089821	12089951
5291	"ENSG00000011600.11_1"	"TYROBP"	chr19	-	36398347	36398664	36398347	36398482	36398631	36398664
5297	"ENSG00000080189.14_1"	"SLC35C2"	chr20	-	44987025	44987402	44987025	44987197	44987329	44987402
5298	"ENSG00000196950.13_2"	"SLC39A10"	chr2	+	196544755	196545774	196544755	196544772	196545616	196545774
5314	"ENSG00000170919.15_2"	"TPT1-AS1"	chr13	+	45953329	45954136	45953329	45953470	45954033	45954136
5315	"ENSG00000170919.15_2"	"TPT1-AS1"	chr13	+	45953329	45954136	45953329	45953470	45954060	45954136
5319	"ENSG00000172375.12_1"	"C2CD2L"	chr11	+	118982230	118983102	118982230	118982339	118983037	118983102
5320	"ENSG00000172375.12_1"	"C2CD2L"	chr11	+	118984789	118987831	118984789	118985075	118986734	118987831
5322	"ENSG00000177728.15_2"	"TMEM94"	chr17	+	73489009	73489674	73489009	73489183	73489571	73489674
5330	"ENSG00000054356.13_2"	"PTPRN"	chr2	-	220159696	220161067	220159696	220159750	220160947	220161067
5331	"ENSG00000054356.13_2"	"PTPRN"	chr2	-	220159696	220161067	220159696	220159863	220160947	220161067
5334	"ENSG00000187091.13_1"	"PLCD1"	chr3	-	38051394	38051766	38051394	38051544	38051621	38051766
5338	"ENSG00000164631.18_1"	"ZNF12"	chr7	-	6728063	6732334	6728063	6732118	6732232	6732334
5340	"ENSG00000187514.15_2"	"PTMA"	chr2	+	232576057	232576693	232576057	232576129	232576596	232576693
5341	"ENSG00000187514.15_2"	"PTMA"	chr2	+	232576057	232576693	232576057	232576129	232576599	232576693
5342	"ENSG00000101444.12_2"	"AHCY"	chr20	-	32878137	32878444	32878137	32878255	32878356	32878444
5354	"ENSG00000168872.16_2"	"DDX19A"	chr16	+	70404125	70405466	70404125	70404288	70405274	70405466
5355	"ENSG00000115685.14_1"	"PPP1R7"	chr2	+	242122061	242123067	242122061	242122231	242122793	242123067
5360	"ENSG00000161960.14_2"	"EIF4A1"	chr17	+	7479841	7480483	7479841	7480010	7480373	7480483
5365	"ENSG00000156313.12_2"	"RPGR"	chrX	-	38146346	38147294	38146346	38146498	38147113	38147294
5370	"ENSG00000162032.15_2"	"SPSB3"	chr16	-	1828134	1828613	1828134	1828322	1828435	1828613
5376	"ENSG00000111344.11_2"	"RASAL1"	chr12	-	113556932	113557248	113556932	113557064	113557166	113557248
5377	"ENSG00000111344.11_2"	"RASAL1"	chr12	-	113565616	113565983	113565616	113565678	113565869	113565983
5381	"ENSG00000143847.15_1"	"PPFIA4"	chr1	+	203044704	203047863	203044704	203044885	203045468	203047863
5383	"ENSG00000143624.13_2"	"INTS3"	chr1	+	153744815	153745187	153744815	153744916	153745114	153745187
5386	"ENSG00000042493.15_1"	"CAPG"	chr2	-	85628907	85629281	85628907	85629080	85629245	85629281
5391	"ENSG00000079819.17_2"	"EPB41L2"	chr6	-	131190991	131191266	131190991	131191084	131191178	131191266
5398	"ENSG00000010270.13_1"	"STARD3NL"	chr7	+	38254628	38256906	38254628	38254706	38256788	38256906
5400	"ENSG00000100395.14_1"	"L3MBTL2"	chr22	+	41623092	41623873	41623092	41623327	41623807	41623873
5401	"ENSG00000245552.6_1"	"RP11-712B9.2"	chr11	+	94964288	94965340	94964288	94964737	94965215	94965340
5406	"ENSG00000148399.12_2"	"DPH7"	chr9	-	140459344	140459606	140459344	140459410	140459536	140459606
5407	"ENSG00000148399.12_2"	"DPH7"	chr9	-	140470160	140470619	140470160	140470344	140470531	140470619
5408	"ENSG00000136485.14_1"	"DCAF7"	chr17	+	61666361	61671628	61666361	61666599	61671564	61671628
5410	"ENSG00000158828.6_2"	"PINK1"	chr1	+	20974997	20975724	20974997	20975125	20975487	20975724
5412	"ENSG00000122547.10_1"	"EEPD1"	chr7	+	36193741	36194811	36193741	36193770	36193829	36194811
5416	"ENSG00000174233.11_2"	"ADCY6"	chr12	-	49164548	49165756	49164548	49164753	49165492	49165756
5417	"ENSG00000174233.11_2"	"ADCY6"	chr12	-	49167251	49167881	49167251	49167430	49167722	49167881
5419	"ENSG00000181789.14_1"	"COPG1"	chr3	+	128971465	128971798	128971465	128971537	128971718	128971798
5423	"ENSG00000167186.10_2"	"COQ7"	chr16	+	19089402	19090584	19089402	19089481	19090308	19090584
5424	"ENSG00000063601.16_2"	"MTMR1"	chrX	+	149931037	149933575	149931037	149931210	149932984	149933575
5426	"ENSG00000152942.18_2"	"RAD17"	chr5	+	68667860	68668044	68667860	68667881	68667983	68668044
5428	"ENSG00000185133.13_2"	"INPP5J"	chr22	+	31522598	31523518	31522598	31522707	31523342	31523518
5431	"ENSG00000140400.15_2"	"MAN2C1"	chr15	-	75648946	75649243	75648946	75649026	75649133	75649243
5432	"ENSG00000140400.15_2"	"MAN2C1"	chr15	-	75650802	75651149	75650802	75650959	75651044	75651149
5433	"ENSG00000140400.15_2"	"MAN2C1"	chr15	-	75651399	75651766	75651399	75651494	75651668	75651766
5441	"ENSG00000166012.15_2"	"TAF1D"	chr11	-	93469859	93470405	93469859	93469917	93470229	93470405
5461	"ENSG00000135597.18_2"	"REPS1"	chr6	-	139247537	139251235	139247537	139247618	139251113	139251235
5463	"ENSG00000184922.13_2"	"FMNL1"	chr17	+	43319213	43319513	43319213	43319257	43319446	43319513
5464	"ENSG00000184922.13_2"	"FMNL1"	chr17	+	43321157	43321611	43321157	43321392	43321542	43321611
5465	"ENSG00000184922.13_2"	"FMNL1"	chr17	+	43323576	43323971	43323576	43323697	43323871	43323971
5470	"ENSG00000145495.14_2"	"MARCH6"	chr5	+	10400895	10402251	10400895	10400954	10402170	10402251
5475	"ENSG00000076108.11_1"	"BAZ2A"	chr12	-	57008797	57009391	57008797	57008912	57009002	57009391
5479	"ENSG00000139793.18_2"	"MBNL2"	chr13	+	97999057	97999321	97999057	97999257	97999294	97999321
5482	"ENSG00000173821.19_2"	"RNF213"	chr17	+	78355346	78356870	78355346	78355527	78356778	78356870
5486	"ENSG00000177042.14_2"	"TMEM80"	chr11	+	698868	700235	698868	698888	700141	700235
5489	"ENSG00000164896.19_1"	"FASTK"	chr7	-	150774187	150774488	150774187	150774323	150774396	150774488
5490	"ENSG00000164896.19_1"	"FASTK"	chr7	-	150774396	150774867	150774396	150774488	150774707	150774867
5491	"ENSG00000164896.19_1"	"FASTK"	chr7	-	150773999	150775179	150773999	150774867	150774965	150775179
5492	"ENSG00000090372.14_1"	"STRN4"	chr19	-	47225242	47225597	47225242	47225329	47225498	47225597
5493	"ENSG00000161013.16_2"	"MGAT4B"	chr5	-	179226505	179227068	179226505	179226636	179226953	179227068
5495	"ENSG00000021776.10_2"	"AQR"	chr15	-	35166028	35167065	35166028	35166200	35166877	35167065
5497	"ENSG00000160781.15_1"	"PAQR6"	chr1	-	156215572	156216041	156215572	156215778	156215913	156216041
5498	"ENSG00000187147.17_1"	"RNF220"	chr1	+	45115554	45117395	45115554	45115629	45116375	45117395
5501	"ENSG00000205517.12_2"	"RGL3"	chr19	-	11527287	11527733	11527287	11527336	11527509	11527733
5502	"ENSG00000205517.12_2"	"RGL3"	chr19	-	11527287	11527733	11527287	11527341	11527509	11527733
5511	"ENSG00000169241.17_1"	"SLC50A1"	chr1	+	155110655	155111329	155110655	155110985	155111235	155111329
5518	"ENSG00000074266.18_2"	"EED"	chr11	+	85974986	85977258	85974986	85975305	85977124	85977258
5519	"ENSG00000088832.15_2"	"FKBP1A"	chr20	-	1349621	1350716	1349621	1349683	1350415	1350716
5527	"ENSG00000186275.7"	"NBPF12"	chr1	+	146412672	146412878	146412672	146412781	146412782	146412878
5546	"ENSG00000137726.16_2"	"FXYD6"	chr11	-	117712704	117712976	117712704	117712743	117712821	117712976
5556	"ENSG00000172053.10"	"QARS"	chr3	-	49142049	49142504	49142049	49142131	49142437	49142504
5576	"ENSG00000137161.16_1"	"CNPY3"	chr6	+	42903311	42903408	42903311	42903360	42903361	42903408
5588	"ENSG00000082458.11_1"	"DLG3"	chrX	+	69670018	69670633	69670018	69670155	69670488	69670633
5590	"ENSG00000214176.9_2"	"PLEKHM1P1"	chr17	-	62817884	62818511	62817884	62818170	62818371	62818511
5593	"ENSG00000177082.12_2"	"WDR73"	chr15	-	85189203	85189579	85189203	85189316	85189414	85189579
5596	"ENSG00000167566.16_1"	"NCKAP5L"	chr12	-	50184928	50186371	50184928	50185834	50186228	50186371
5606	"ENSG00000137944.16_2"	"KYAT3"	chr1	-	89414773	89414960	89414773	89414902	89414906	89414960
5607	"ENSG00000123191.14_2"	"ATP7B"	chr13	-	52531651	52534458	52531651	52531743	52534283	52534458
5608	"ENSG00000123191.14_2"	"ATP7B"	chr13	-	52548070	52549304	52548070	52548220	52548553	52549304
5614	"ENSG00000169862.18_1"	"CTNND2"	chr5	-	11082807	11082958	11082807	11082865	11082867	11082958
5621	"ENSG00000157214.13_2"	"STEAP2"	chr7	+	89861650	89866945	89861650	89861798	89866204	89866945
5622	"ENSG00000140521.12_2"	"POLG"	chr15	-	89863996	89864491	89863996	89864243	89864355	89864491
5623	"ENSG00000164609.9_1"	"SLU7"	chr5	-	159845602	159846088	159845602	159845692	159846029	159846088
5637	"ENSG00000196189.12_2"	"SEMA4A"	chr1	+	156124340	156124508	156124340	156124371	156124477	156124508
5648	"ENSG00000109758.8_1"	"HGFAC"	chr4	+	3446991	3447623	3446991	3447077	3447602	3447623
5653	"ENSG00000127054.19_2"	"CPSF3L"	chr1	-	1247605	1247881	1247605	1247748	1247819	1247881
5658	"ENSG00000127054.19_2"	"CPSF3L"	chr1	-	1248414	1248972	1248414	1248504	1248888	1248972
5659	"ENSG00000127054.19_2"	"CPSF3L"	chr1	-	1255835	1256473	1255835	1255909	1256375	1256473
5660	"ENSG00000127054.19_2"	"CPSF3L"	chr1	-	1255835	1256473	1255835	1256062	1256375	1256473
5664	"ENSG00000171634.16_2"	"BPTF"	chr17	+	65889485	65889841	65889485	65889794	65889795	65889841
5667	"ENSG00000153208.16_1"	"MERTK"	chr2	+	112754899	112755053	112754899	112754984	112754988	112755053
5671	"ENSG00000092439.13_2"	"TRPM7"	chr15	-	50867920	50868116	50867920	50867986	50868065	50868116
5674	"ENSG00000004059.10_2"	"ARF5"	chr7	+	127229538	127230191	127229538	127229648	127230119	127230191
5675	"ENSG00000109332.19_2"	"UBE2D3"	chr4	-	103722610	103723795	103722610	103722716	103723717	103723795
5678	"ENSG00000149809.14_2"	"TM7SF2"	chr11	+	64882184	64882553	64882184	64882304	64882384	64882553
5683	"ENSG00000182173.12_1"	"TSEN54"	chr17	+	73512826	73513153	73512826	73512991	73513089	73513153
5685	"ENSG00000101489.19_2"	"CELF4"	chr18	-	34852978	34854847	34852978	34853126	34854767	34854847
5692	"ENSG00000179115.10_1"	"FARSA"	chr19	-	13041242	13041563	13041242	13041341	13041425	13041563
5699	"ENSG00000226091.7_2"	"LINC00937"	chr12	-	8542865	8543565	8542865	8543107	8543497	8543565
5704	"ENSG00000167962.13_2"	"ZNF598"	chr16	-	2052206	2052733	2052206	2052424	2052521	2052733
5706	"ENSG00000163608.14_2"	"NEPRO"	chr3	-	112731580	112732250	112731580	112731658	112732118	112732250
5707	"ENSG00000115257.11"	"PCSK4"	chr19	-	1483648	1483940	1483648	1483766	1483836	1483940
5708	"ENSG00000115257.11"	"PCSK4"	chr19	-	1486851	1487312	1486851	1486972	1487139	1487312
5709	"ENSG00000115257.11"	"PCSK4"	chr19	-	1486851	1487312	1486851	1487064	1487139	1487312
5731	"ENSG00000064607.16_1"	"SUGP2"	chr19	-	19105174	19106089	19105174	19105295	19105952	19106089
5732	"ENSG00000064607.16_1"	"SUGP2"	chr19	-	19114976	19115455	19114976	19115082	19115238	19115455
5733	"ENSG00000064607.16_1"	"SUGP2"	chr19	-	19135427	19137035	19135427	19136265	19136663	19137035
5734	"ENSG00000119650.12_2"	"IFT43"	chr14	+	76548637	76549035	76548637	76548710	76548959	76549035
5754	"ENSG00000133884.9_1"	"DPF2"	chr11	+	65113400	65116402	65113400	65113529	65116320	65116402
5759	"ENSG00000008710.18_2"	"PKD1"	chr16	-	2153266	2153896	2153266	2153391	2153516	2153896
5760	"ENSG00000008710.18_2"	"PKD1"	chr16	-	2155322	2156025	2155322	2155475	2155865	2156025
5761	"ENSG00000008710.18_2"	"PKD1"	chr16	-	2155322	2156025	2155322	2155708	2155865	2156025
5762	"ENSG00000169410.9_2"	"PTPN9"	chr15	-	75871054	75871630	75871054	75871093	75871168	75871630
5764	"ENSG00000003509.15_1"	"NDUFAF7"	chr2	+	37468720	37469836	37468720	37468780	37469777	37469836
5765	"ENSG00000003509.15_1"	"NDUFAF7"	chr2	+	37468720	37469836	37468720	37468934	37469777	37469836
5771	"ENSG00000161996.18_2"	"WDR90"	chr16	+	703745	705147	703745	703803	705028	705147
5780	"ENSG00000082014.16_1"	"SMARCD3"	chr7	-	150939222	150939689	150939222	150939318	150939550	150939689
5781	"ENSG00000082014.16_1"	"SMARCD3"	chr7	-	150939222	150939689	150939222	150939318	150939566	150939689
5789	"ENSG00000178498.15_1"	"DTX3"	chr12	+	57999771	58000035	57999771	57999812	57999972	58000035
5792	"ENSG00000282827.1_2"	"ATRIP"	chr3	+	48501508	48502198	48501508	48501818	48502107	48502198
5795	"ENSG00000103253.17_1"	"HAGHL"	chr16	+	778315	778604	778315	778424	778503	778604
5796	"ENSG00000103253.17_1"	"HAGHL"	chr16	+	778793	779715	778793	778895	779287	779715
5801	"ENSG00000108846.15_1"	"ABCC3"	chr17	+	48755104	48755580	48755104	48755304	48755453	48755580
5803	"ENSG00000164828.17_2"	"SUN1"	chr7	+	892245	892589	892245	892304	892446	892589
5804	"ENSG00000164828.17_2"	"SUN1"	chr7	+	892245	892589	892245	892304	892449	892589
