ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1483	"ENSG00000169714.16_1"	"CNBP"	chr3	-	128889921	128890123	128889921	128890120	128890288	128890381	1483	39,0,0,24,39,0,0,125,0,0,0,0,19,0,92,1,0,0,83,24,0,0,12,0	63,0,69,23,0,98,0,11,84,0,9,0,59,136,36,0,37,51,18,0,21,0,23,3	40,29,0,26,0,0,0,0,23,0,48,0,1,0,0,0,0,0,0,0	44,30,42,125,0,0,0,0,27,50,16,0,47,0,0,0,3,0,1,6	153	150	1	1.0	0.378,NA,0.0,0.506,1.0,0.0,NA,0.918,0.0,NA,0.0,NA,0.24,0.0,0.715,1.0,0.0,0.0,0.819,1.0,0.0,NA,0.338,0.0	0.471,0.487,0.0,0.169,NA,NA,NA,NA,0.455,0.0,0.746,NA,0.02,NA,NA,NA,0.0,NA,0.0,0.0	0.15
1484	"ENSG00000169714.16_1"	"CNBP"	chr3	-	128889921	128890126	128889921	128890120	128890288	128890381	1484	0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0	63,0,69,23,0,98,0,11,84,0,9,0,59,136,36,0,37,51,18,0,21,0,23,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	44,30,42,125,0,0,0,0,27,50,16,0,47,0,0,0,3,0,1,6	156	150	1	1.0	0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.054,NA,0.0,NA,0.0,0.0,0.0,NA,0.0,0.0,0.0,1.0,0.0,NA,0.0,0.0	0.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,0.0,NA,NA,NA,0.0,NA,0.0,0.0	0.062
1485	"ENSG00000169714.16_1"	"CNBP"	chr3	-	128889921	128890126	128889921	128890123	128890288	128890381	1485	0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0	39,0,0,24,39,0,0,125,0,0,0,0,19,0,92,1,0,0,83,24,0,0,12,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	40,29,0,26,0,0,0,0,23,0,48,0,1,0,0,0,0,0,0,0	153	150	1	1.0	0.0,NA,NA,0.0,0.0,NA,NA,0.0,1.0,NA,NA,NA,0.0,NA,0.0,0.0,NA,NA,0.0,0.595,NA,NA,0.0,NA	0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA	0.145
1486	"ENSG00000169714.16_1"	"CNBP"	chr3	-	128890288	128890381	128890288	128890351	128890476	128890614	1486	5,122,110,25,0,53,0,11,45,0,17,0,4,125,70,1,37,51,64,36,21,0,11,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0	86,20,18,86,10,0,0,0,1,0,4,0,22,0,0,0,7,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	180	150	1	1.0	1.0,1.0,1.0,1.0,NA,1.0,NA,1.0,1.0,NA,1.0,NA,1.0,1.0,0.936,1.0,1.0,1.0,0.964,1.0,1.0,NA,1.0,NA	1.0,1.0,1.0,1.0,1.0,NA,NA,NA,1.0,NA,1.0,NA,1.0,NA,NA,NA,1.0,NA,NA,NA	-0.006
1493	"ENSG00000101773.17_2"	"RBBP8"	chr18	+	20581533	20581692	20581548	20581692	20577582	20577697	1493	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0	6,0,0,0,0,0,0,6,1,0,0,0,7,1,0,0,0,0,0,0,0,0,2,5	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,6,0,4,0,0,0,0,0,79,0,0,40,5,0,5,0,256,0,0	165	150	1	1.0	0.0,NA,NA,NA,NA,NA,NA,0.132,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.577,0.0	NA,0.0,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,0.0,0.0,NA,0.0,NA,0.0,NA,NA	0.101
1495	"ENSG00000204120.14_2"	"GIGYF2"	chr2	+	233655407	233655625	233655425	233655625	233651859	233652039	1495	15,12,26,0,0,0,1,0,83,1,2,0,12,0,17,3,0,51,17,0,0,0,29,9	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0	16,32,10,23,0,163,62,0,0,155,0,0,0,9,0,8,0,0,16,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	168	150	1	1.0	1.0,1.0,1.0,NA,NA,NA,1.0,NA,1.0,1.0,1.0,NA,1.0,NA,1.0,0.071,NA,1.0,1.0,NA,NA,NA,1.0,1.0	1.0,1.0,1.0,1.0,NA,1.0,1.0,NA,NA,1.0,NA,NA,NA,1.0,NA,1.0,NA,NA,1.0,NA	-0.066
1504	"ENSG00000131591.17_1"	"C1orf159"	chr1	-	1025732	1025967	1025732	1025808	1026851	1026945	1504	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5,0	0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0	40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	309	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,1.0,NA,NA,NA,NA,0.548,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.113
1505	"ENSG00000131591.17_1"	"C1orf159"	chr1	-	1025732	1026754	1025732	1025808	1026851	1026945	1505	0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,1,0,0,0,6,0	0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,10,0	40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1096	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,1.0,NA,0.0,1.0,1.0,NA,NA,NA,0.291,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.054
1508	"ENSG00000146918.19_1"	"NCAPG2"	chr7	-	158447286	158447481	158447286	158447386	158447809	158447950	1508	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,21,0,0,0,0	245	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,NA,0.0,NA,NA,NA,NA	-0.333
1510	"ENSG00000161082.12_1"	"CELF5"	chr19	+	3282349	3282496	3282424	3282496	3282123	3282265	1510	14,140,89,97,130,200,224,34,16,42,103,13,16,111,319,21,528,224,203,0,105,28,30,102	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0	337,223,181,99,163,0,0,0,16,196,166,0,49,491,0,322,34,0,28,0	11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	225	150	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.655,1.0,1.0,NA,1.0,1.0,1.0,1.0	0.953,1.0,1.0,1.0,1.0,NA,NA,NA,1.0,1.0,1.0,NA,1.0,1.0,NA,1.0,1.0,NA,1.0,NA	-0.011
1511	"ENSG00000161082.12_1"	"CELF5"	chr19	+	3290228	3290372	3290269	3290372	3285939	3286023	1511	0,31,0,0,24,3,176,0,2,5,28,220,0,198,3,0,0,11,1,0,0,0,4,0	15,24,21,9,0,81,0,1,0,3,99,2,7,28,132,66,0,0,95,0,0,0,12,0	70,99,1,6,18,0,0,6,22,81,51,0,25,0,0,0,0,0,12,0	76,0,6,90,2,0,0,0,29,61,0,0,0,0,0,2,55,0,7,0	191	150	1	1.0	0.0,0.504,0.0,0.0,1.0,0.028,1.0,0.0,1.0,0.567,0.182,0.989,0.0,0.847,0.018,0.0,NA,1.0,0.008,NA,NA,NA,0.207,NA	0.42,1.0,0.116,0.05,0.876,NA,NA,1.0,0.373,0.51,1.0,NA,1.0,NA,NA,0.0,0.0,NA,0.574,NA	-0.145
1512	"ENSG00000161082.12_1"	"CELF5"	chr19	+	3295041	3297074	3296755	3297074	3293316	3293484	1512	535,152,26,163,145,515,530,335,23,126,68,39,130,1194,441,116,63,864,95,672,401,101,293,155	0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	780,633,286,66,177,260,54,44,148,574,407,0,141,449,0,151,532,39,20,0	62,0,0,28,0,0,0,33,0,0,38,0,0,43,0,22,0,0,0,0	1864	150	1	1.0	1.0,0.357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.503,1.0,1.0,0.159,1.0,1.0,1.0,0.097,1.0,1.0,0.463,NA,1.0,0.457,NA,0.356,1.0,1.0,1.0,NA	0.203
1513	"ENSG00000278259.4_1"	"MYO19"	chr17	-	34857691	34857801	34857691	34857741	34858936	34859040	1513	0,0,0,3,0,0,0,0,10,0,0,0,0,0,77,0,0,0,13,33,0,0,19,0	0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0	45,0,4,0,2,0,0,4,50,66,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	210	150	1	1.0	NA,NA,NA,1.0,NA,NA,NA,NA,1.0,0.0,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0,NA,NA,1.0,NA	1.0,NA,1.0,NA,1.0,NA,NA,1.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.143
1522	"ENSG00000103365.15_2"	"GGA2"	chr16	-	23504680	23504908	23504680	23504779	23505623	23505699	1522	0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,1,0	0,0,0,15,29,0,0,28,0,0,0,0,0,0,96,0,0,0,47,0,1,0,0,0	0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0	0,0,40,0,0,0,0,0,12,0,52,0,34,26,0,18,0,0,0,0	279	150	1	1.0	NA,NA,NA,0.0,0.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,0.038,NA,NA,NA,0.033,NA,0.0,NA,1.0,NA	NA,1.0,0.0,NA,NA,NA,NA,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,1.0,NA,NA,NA	-0.097
1525	"ENSG00000172466.15_2"	"ZNF24"	chr18	-	32912190	32919037	32912190	32917734	32919792	32919940	1525	98,0,8,27,11,25,1,5,22,0,0,0,28,124,78,30,0,0,22,50,0,95,0,0	1,0,0,1,23,26,0,0,2,0,0,0,1,0,0,0,0,89,6,0,0,90,6,47	76,10,54,11,8,0,0,54,0,36,25,0,26,19,0,10,0,0,9,0	34,63,0,3,0,0,0,0,0,46,35,0,0,0,0,0,0,0,0,0	1453	150	1	1.0	0.91,NA,1.0,0.736,0.047,0.09,1.0,1.0,0.532,NA,NA,NA,0.743,1.0,1.0,1.0,NA,0.0,0.275,1.0,NA,0.098,0.0,0.0	0.187,0.016,1.0,0.275,1.0,NA,NA,1.0,NA,0.075,0.069,NA,1.0,1.0,NA,1.0,NA,NA,1.0,NA	-0.056
1526	"ENSG00000245526.9_2"	"LINC00461"	chr5	-	87968782	87968908	87968782	87968846	87974164	87974265	1526	0,0,0,0,35,0,0,0,0,0,0,0,0,0,155,0,0,0,68,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,72,0,0,0,0,0,0,0,1,0,0,14,0,3,22,0,0,0	0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0	212	150	1	1.0	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA	NA,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,0.0,1.0,1.0,NA,NA,NA	0.036
1531	"ENSG00000055332.16_2"	"EIF2AK2"	chr2	-	37375999	37376400	37375999	37376166	37384050	37384190	1531	0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84	0,0,0,0,0,0,0,0,0,8,0,0,0,0,66,0,0,0,16,0,0,0,0,0	20,2,0,0,0,0,0,0,0,8,47,0,0,7,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,13,0,0,3,0,0,0,0,0,4,0	384	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1.0	1.0,1.0,NA,0.0,NA,NA,NA,NA,NA,0.194,1.0,NA,0.0,1.0,NA,NA,NA,NA,0.0,NA	-0.124
1533	"ENSG00000107643.15_2"	"MAPK8"	chr10	+	49642921	49647400	49642926	49647400	49639235	49639313	1533	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0	0,0,0,1,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0	0,0,0,0,0,0,0,0,0,3,0,3111,0,10,0,3,0,0,0,89	19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	155	150	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,NA,0.871,NA	0.0,0.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,1.0,NA,1.0,NA,NA,NA,0.989	-0.334
1537	"ENSG00000150967.17_2"	"ABCB9"	chr12	-	123434334	123434465	123434334	123434451	123434997	123435112	1537	0,55,0,12,48,0,0,0,18,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,90,0,135,0,0,0,0	19,3,0,47,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0	96,0,2,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0	164	150	1	1.0	NA,1.0,NA,1.0,1.0,NA,NA,NA,0.452,NA,NA,NA,NA,NA,NA,1.0,NA,0.0,NA,0.0,NA,NA,NA,NA	0.153,1.0,0.0,1.0,NA,NA,NA,0.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.111
1540	"ENSG00000187109.13_2"	"NAP1L1"	chr12	-	76449812	76449941	76449812	76449938	76453577	76453658	1540	238,461,158,67,66,161,119,172,206,28,4,0,167,116,118,0,207,35,74,368,0,10,57,81	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,163,0,0,0,0	60,177,48,218,40,312,138,5,92,421,194,0,24,49,41,32,102,9,100,0	0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0	153	150	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,NA,0.546,1.0,1.0,0.689,NA,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.968,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA	-0.035
1541	"ENSG00000166938.12_2"	"DIS3L"	chr15	+	66599099	66599290	66599161	66599290	66587325	66587479	1541	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,145,0,2	16,0,0,0,0,0,0,0,11,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0	0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,27,0,0,0,0,0,28,7,39,0,0,57,0,0,0,0,0,0,0	212	150	1	1.0	0.0,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,0.0,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,1.0	NA,0.644,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	0.381
1545	"ENSG00000160345.12_1"	"C9orf116"	chr9	-	138387026	138387461	138387026	138387415	138390430	138390509	1545	0,0,0,0,49,0,0,16,0,0,8,0,0,0,19,0,0,0,20,0,0,0,1,0	0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,26,4,0,0,0,0,4,6,18,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	196	150	1	1.0	NA,NA,NA,NA,0.926,NA,NA,1.0,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,1.0,NA	NA,NA,1.0,1.0,NA,NA,NA,NA,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.012
1547	"ENSG00000166140.17_1"	"ZFYVE19"	chr15	+	41105520	41105615	41105535	41105615	41102846	41102955	1547	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0	165	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.313,NA,NA,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	0.313
1554	"ENSG00000182196.13_2"	"ARL6IP4"	chr12	+	123466117	123466426	123466141	123466426	123465675	123465813	1554	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,94,0,2,0,18,0,99,0,0,1,0,0,37,0,0,0,0,0,0,0,0,0,9	0,0,7,2,0,0,0,0,0,0,7,0,5,3,0,0,0,0,0,0	0,0,0,0,4,0,0,0,47,0,0,0,10,0,0,0,0,0,0,0	174	150	1	1.0	NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,1.0,0.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0	NA,NA,1.0,1.0,0.0,NA,NA,NA,0.0,NA,1.0,NA,0.301,1.0,NA,NA,NA,NA,NA,NA	-0.489
1555	"ENSG00000182196.13_2"	"ARL6IP4"	chr12	+	123466117	123466426	123466141	123466426	123465675	123465846	1555	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,7,2,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0	0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0	174	150	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,0.0,1.0,1.0,NA,NA,NA,NA,NA,0.0,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA	-0.167
1561	"ENSG00000168843.13_1"	"FSTL5"	chr4	-	162954776	162954810	162954776	162954807	163032422	163032564	1561	47,0,18,9,39,106,0,10,15,2,0,0,28,21,0,0,0,2,0,0,0,0,0,23	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,5	6,0,6,0,0,0,0,0,1,0,85,0,0,7,0,6,0,0,0,0	48,54,0,38,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0	153	150	1	1.0	1.0,NA,1.0,1.0,1.0,1.0,NA,1.0,1.0,0.495,NA,NA,1.0,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,0.0,0.819	0.109,0.0,1.0,0.0,NA,NA,NA,NA,1.0,0.0,1.0,NA,NA,1.0,NA,1.0,NA,NA,0.0,NA	0.359
1571	"ENSG00000143643.12_2"	"TTC13"	chr1	-	231051938	231052048	231051938	231052045	231056255	231056340	1571	0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84,53,0,0,0	0,0,0,0,0,0,0,0,42,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0	60,2,0,0,0,0,0,1,0,0,0,0,47,0,0,0,25,0,0,0	0,0,0,0,0,0,0,0,5,0,18,0,0,0,0,0,55,0,0,0	153	150	1	1.0	NA,NA,NA,NA,1.0,NA,NA,1.0,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,1.0,1.0,NA,NA,NA	1.0,1.0,NA,NA,NA,NA,NA,1.0,0.0,NA,0.0,NA,1.0,NA,NA,NA,0.308,NA,NA,NA	0.051
1572	"ENSG00000091127.13_1"	"PUS7"	chr7	-	105148561	105148991	105148561	105148967	105162498	105162705	1572	0,0,0,0,0,0,0,0,0,6,0,88,0,0,0,0,0,0,0,0,0,0,10,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	174	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0
1578	"ENSG00000213995.11_2"	"NAXD"	chr13	+	111290588	111292340	111290724	111292340	111289475	111289596	1578	0,1,0,0,0,0,193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	118,0,1,0,17,0,0,0,0,0,22,0,80,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,14,0,7,0,0,0,3,0,1,0,0,0,0	6,0,0,0,0,0,0,0,0,34,26,0,0,0,0,0,0,0,0,0	286	150	1	1.0	0.0,1.0,0.0,NA,0.0,NA,1.0,1.0,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,NA,NA,1.0,NA,0.097,0.0,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	-0.141
1580	"ENSG00000196150.13_2"	"ZNF250"	chr8	-	146115317	146115459	146115317	146115444	146115692	146115788	1580	90,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,82,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0	165	150	1	1.0	1.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,1.0,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.1
1581	"ENSG00000126215.13_1"	"XRCC3"	chr14	-	104177369	104177582	104177369	104177517	104177802	104177904	1581	0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	7,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0	2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	215	150	1	1.0	NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.709,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.097
1582	"ENSG00000126215.13_1"	"XRCC3"	chr14	-	104177802	104177998	104177802	104177904	104181760	104181821	1582	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	244	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	1.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.5
1583	"ENSG00000183604.14_1"	"SMG1P5"	chr16	-	30288584	30288749	30288584	30288707	30288917	30289114	1583	117,0,0,5,6,0,0,53,90,3,0,19,83,1,11,0,115,0,1,0,0,0,5,12	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	34,2,3,27,42,0,0,38,0,19,0,0,0,0,0,0,147,0,85,0	0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,21,0,0,0,0	192	150	1	1.0	1.0,NA,NA,1.0,1.0,NA,NA,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,NA,1.0,NA,1.0,NA,NA,NA,1.0,1.0	1.0,1.0,1.0,1.0,1.0,NA,NA,1.0,NA,1.0,NA,NA,NA,0.0,NA,0.0,1.0,NA,1.0,NA	0.182
1584	"ENSG00000221968.8_2"	"FADS3"	chr11	-	61643322	61643475	61643322	61643448	61643582	61643662	1584	0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0	0,39,182,6,48,126,0,144,32,85,41,164,0,327,138,151,0,24,94,85,34,0,18,48	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	137,226,45,39,49,1,0,0,1,44,151,1,10,1,6,0,74,0,0,0	177	150	1	1.0	NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,NA,0.054,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA	0.003
