ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1817	"ENSG00000167110.16_2"	"GOLGA2"	chr9	-	131024841	131025371	131024841	131024983	131025312	131025371	1817	0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,19,0,0,0,15,0	6,0,0,0,46,0,0,79,48,0,2,0,2,89,1,0,0,0,0,0,0,0,3,0	0,78,0,0,7,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0	10,86,0,67,0,1,0,0,0,30,42,0,18,0,0,0,6,0,11,0	479	150	1	1.0	0.0,NA,NA,NA,0.0,NA,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.948,NA,NA,NA,1.0,NA,NA,NA,0.61,NA	0.0,0.221,NA,0.0,1.0,0.0,NA,NA,NA,0.0,0.0,NA,0.0,1.0,NA,1.0,0.0,NA,0.0,NA	-0.013
1818	"ENSG00000168255.14"	"POLR2J3"	chr7	-	102207443	102208631	102207443	102207530	102208456	102208631	1818	0,0,22,0,0,0,0,8,0,2,0,42,0,0,51,0,0,0,23,0,0,0,0,46	0,0,0,0,0,0,0,0,0,0,0,0,0,48,36,0,0,0,22,0,0,0,0,0	39,0,0,1,43,0,0,0,17,18,0,0,0,0,0,0,18,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0	1076	150	1	1.0	NA,NA,1.0,NA,NA,NA,NA,1.0,NA,1.0,NA,1.0,NA,0.0,0.165,NA,NA,NA,0.127,NA,NA,NA,NA,1.0	1.0,NA,NA,1.0,1.0,NA,NA,NA,1.0,1.0,NA,NA,NA,0.0,NA,0.0,1.0,NA,NA,NA	-0.089
1819	"ENSG00000160201.11_2"	"U2AF1"	chr21	-	44513065	44514673	44513065	44513359	44514580	44514673	1819	0,19,28,2,51,0,0,1,0,15,2,51,0,0,33,52,69,45,4,126,0,0,7,42	0,0,35,11,3,0,0,0,6,0,0,0,0,9,0,0,176,38,0,0,0,0,7,32	5,104,10,4,2,0,0,0,0,135,635,0,0,31,0,5,0,0,0,0	23,0,0,5,48,0,2,0,21,5,33,0,12,0,0,0,40,0,12,0	1371	150	1	1.0	NA,1.0,0.08,0.02,0.65,NA,NA,1.0,0.0,1.0,1.0,1.0,NA,0.0,1.0,1.0,0.041,0.115,1.0,1.0,NA,NA,0.099,0.126	0.023,1.0,1.0,0.08,0.005,NA,0.0,NA,0.0,0.747,0.678,NA,0.0,1.0,NA,1.0,0.0,NA,0.0,NA	0.168
1820	"ENSG00000160201.11_2"	"U2AF1"	chr21	-	44520562	44524512	44520562	44520629	44524424	44524512	1820	37,13,8,68,83,0,2,172,75,89,193,1,13,262,175,20,105,25,40,247,146,40,59,202	0,0,0,17,46,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0	200,339,280,99,69,87,21,79,36,102,120,1,24,306,0,106,97,0,2,0	0,0,0,23,0,0,0,0,21,30,0,0,19,0,0,0,1,0,0,0	3945	150	1	1.0	1.0,1.0,1.0,0.132,0.064,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.909,0.869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.529,1.0	1.0,1.0,1.0,0.141,1.0,1.0,1.0,1.0,0.061,0.114,1.0,1.0,0.046,1.0,NA,1.0,0.787,NA,1.0,NA	0.118
1822	"ENSG00000100316.15_1"	"RPL3"	chr22	-	39708888	39709315	39708888	39708989	39709195	39709315	1822	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2	29,2,44,78,48,148,0,69,90,5,18,0,15,64,136,44,18,131,83,0,17,125,49,63	19,0,0,19,0,24,8,0,0,0,0,0,15,0,0,0,0,0,20,0	134,68,122,219,31,0,1,10,38,112,279,0,184,127,4,63,5,0,14,12	356	150	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.007,0.0,0.013	0.056,0.0,0.0,0.035,0.0,1.0,0.771,0.0,0.0,0.0,0.0,NA,0.033,0.0,0.0,0.0,0.0,NA,0.376,0.0	-0.125
1823	"ENSG00000111801.15_2"	"BTN3A3"	chr6	+	26444184	26446213	26444184	26444532	26445931	26446213	1823	0,0,0,0,4,14,34,0,9,6,0,0,0,0,6,21,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	20,1,29,0,14,0,0,0,0,87,0,0,0,4,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0	1549	150	1	1.0	NA,NA,NA,NA,1.0,1.0,1.0,NA,1.0,1.0,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA	1.0,1.0,1.0,NA,1.0,NA,NA,NA,NA,1.0,NA,NA,0.0,1.0,NA,NA,NA,NA,NA,NA	0.143
1826	"ENSG00000144635.8_1"	"DYNC1LI1"	chr3	-	32611837	32612350	32611837	32611911	32612116	32612350	1826	0,0,0,12,0,0,419,0,0,0,0,0,0,63,0,0,0,1,0,29,0,0,11,0	0,0,0,24,31,0,0,0,6,0,0,0,0,129,35,0,6,12,10,66,0,0,10,0	16,0,0,0,0,0,0,0,0,22,0,0,8,0,0,0,0,0,2,0	19,7,5,112,1,0,0,0,66,45,75,0,62,0,0,0,90,0,0,0	355	150	1	1.0	NA,NA,NA,0.174,0.0,NA,1.0,NA,0.0,NA,NA,NA,NA,0.171,0.0,NA,0.0,0.034,0.0,0.157,NA,NA,0.317,NA	0.262,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,0.171,0.0,NA,0.052,NA,NA,NA,0.0,NA,1.0,NA	0.033
1828	"ENSG00000130177.14_1"	"CDC16"	chr13	+	115037658	115038150	115037658	115037956	115038038	115038150	1828	55,0,4,79,114,141,0,33,33,16,129,1,12,93,37,12,5,7,10,199,47,32,8,0	68,0,0,8,0,0,0,0,0,6,65,2,46,125,11,95,0,0,6,0,0,0,2,0	46,51,45,58,4,0,0,60,41,31,63,0,7,217,1,53,7,2,17,0	31,1,0,10,0,0,0,19,21,56,0,0,62,0,0,0,0,0,0,0	232	150	1	1.0	0.343,NA,1.0,0.865,1.0,1.0,NA,1.0,1.0,0.633,0.562,0.244,0.144,0.325,0.685,0.076,1.0,1.0,0.519,1.0,1.0,1.0,0.721,NA	0.49,0.971,1.0,0.789,1.0,NA,NA,0.671,0.558,0.264,1.0,NA,0.068,1.0,1.0,1.0,1.0,1.0,1.0,NA	-0.081
1829	"ENSG00000198925.10_2"	"ATG9A"	chr2	-	220092491	220092775	220092491	220092535	220092643	220092775	1829	0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0	90,0,0,0,0,0,0,1,52,0,89,0,65,0,0,0,0,0,0,0,0,0,5,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	31,0,0,0,0,0,0,0,1,29,0,0,0,9,0,8,0,0,0,0	258	150	1	1.0	0.0,NA,NA,1.0,NA,NA,NA,0.0,0.0,NA,0.0,NA,0.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA	0.0,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA	0.25
1831	"ENSG00000100241.20_2"	"SBF1"	chr22	-	50885750	50886038	50885750	50885882	50885950	50886038	1831	0,3,0,7,0,0,0,0,0,3,0,0,0,32,4,0,0,0,0,0,0,0,0,0	0,4,35,28,2,2,0,37,0,4,0,0,0,0,25,0,2,169,12,0,2,0,8,0	0,2,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0	0,26,28,177,1,0,0,0,16,70,65,0,0,0,2,1,0,0,0,0	218	150	1	1.0	NA,0.34,0.0,0.147,0.0,0.0,NA,0.0,NA,0.34,NA,NA,NA,1.0,0.099,NA,0.0,0.0,0.0,NA,0.0,NA,0.0,NA	NA,0.05,0.0,0.0,0.0,NA,NA,NA,0.0,0.029,0.0,NA,1.0,NA,0.0,0.0,NA,NA,NA,NA	0.03
1832	"ENSG00000100241.20_2"	"SBF1"	chr22	-	50905960	50906352	50905960	50906119	50906214	50906352	1832	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,86,0,54,3,107,0,5,3,2,0,0,0,31,55,0,0,162,27,0,0,0,11,1	0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0	0,9,0,129,1,0,0,0,0,26,6,0,6,18,0,8,4,0,0,0	245	150	1	1.0	NA,0.0,NA,0.0,0.0,0.0,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,0.0,0.0,NA,NA,NA,0.053,0.0	NA,0.0,NA,0.0,0.0,NA,NA,NA,NA,0.0,0.0,NA,0.479,0.0,NA,0.0,0.0,NA,NA,NA	-0.049
1833	"ENSG00000100241.20_2"	"SBF1"	chr22	-	50905960	50906352	50905960	50906122	50906214	50906352	1833	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,64,0,0,31,0,0,0,0,0,0,0,0,0,0,0,4,3	0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0	0,23,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	242	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134,0.0	NA,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	-0.216
1835	"ENSG00000104936.17_2"	"DMPK"	chr19	-	46273104	46273898	46273104	46273462	46273507	46273898	1835	0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,38,0,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0	195	150	1	1.0	NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	-0.167
1836	"ENSG00000110148.9_1"	"CCKBR"	chr11	+	6291875	6293357	6291875	6292033	6292240	6293357	1836	0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	6,24,0,7,23,0,0,0,0,2,0,0,4,127,6,0,0,0,2,0,0,0,5,0	0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0	0,0,0,27,7,0,0,0,0,0,0,0,30,46,0,20,0,0,0,0	357	150	1	1.0	0.0,0.0,NA,0.0,0.0,NA,NA,NA,NA,0.0,NA,NA,0.0,0.007,0.0,NA,NA,NA,0.0,NA,NA,NA,0.0,NA	NA,NA,NA,0.0,0.0,NA,NA,NA,NA,1.0,NA,NA,0.0,0.0,NA,0.0,NA,NA,NA,NA	-0.166
1838	"ENSG00000064545.14_2"	"TMEM161A"	chr19	-	19232116	19232477	19232116	19232230	19232333	19232477	1838	0,0,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,46,0,0,0,0,4,0	0,0,0,4,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0	6,0,0,0,0,0,0,32,0,30,0,0,0,0,0,0,0,0,0,0	0,0,0,0,5,0,0,0,0,0,0,0,1,128,0,79,0,0,0,0	253	150	1	1.0	NA,NA,NA,0.597,NA,NA,NA,1.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,NA	1.0,NA,NA,NA,0.0,NA,NA,1.0,NA,1.0,NA,NA,0.0,0.0,NA,0.0,NA,NA,NA,NA	0.291
1840	"ENSG00000064545.14_2"	"TMEM161A"	chr19	-	19243160	19243563	19243160	19243317	19243465	19243563	1840	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,2,2,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0	0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0	298	150	1	1.0	NA,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.333
1842	"ENSG00000115073.7_1"	"ACTR1B"	chr2	-	98274889	98275466	98274889	98275106	98275341	98275466	1842	0,82,0,16,0,1,0,4,21,0,0,0,0,63,28,0,0,29,5,0,0,0,5,0	0,206,1,12,0,94,0,48,0,0,0,19,0,74,23,0,0,0,12,0,0,0,7,10	2,33,4,42,10,0,0,15,0,2,411,0,0,20,0,8,0,0,0,0	5,0,120,26,28,0,0,34,64,17,39,0,0,0,0,0,4,0,101,0	385	150	1	1.0	NA,0.134,0.0,0.342,NA,0.004,NA,0.031,1.0,NA,NA,0.0,NA,0.249,0.322,NA,NA,1.0,0.14,NA,NA,NA,0.218,0.0	0.135,1.0,0.013,0.386,0.122,NA,NA,0.147,0.0,0.044,0.804,NA,NA,1.0,NA,1.0,0.0,NA,0.0,NA	-0.093
1845	"ENSG00000100462.15_2"	"PRMT5"	chr14	-	23397334	23397824	23397334	23397420	23397705	23397824	1845	0,0,0,0,0,140,0,0,14,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0	0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	435	150	1	1.0	NA,NA,NA,NA,0.0,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,0.0,NA,NA,1.0,NA,NA,NA,NA,NA	NA,1.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.167
1847	"ENSG00000159363.17_2"	"ATP13A2"	chr1	-	17312957	17313451	17312957	17313127	17313299	17313451	1847	0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	0,178,4,69,9,0,0,0,0,0,0,0,0,72,14,3,34,0,10,15,0,0,2,0	3,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,91,0,0,0	16,2,0,2,12,0,0,0,27,57,11,0,0,0,0,0,91,0,0,0	322	150	1	1.0	NA,0.0,0.0,0.0,0.0,NA,NA,NA,1.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0,NA,NA,0.318,NA	0.08,0.0,NA,0.0,0.0,NA,NA,NA,0.257,0.008,0.0,NA,NA,NA,NA,NA,0.318,NA,NA,NA	0.027
1849	"ENSG00000213780.10_2"	"GTF2H4"	chr6	+	30879460	30879923	30879460	30879544	30879790	30879923	1849	0,0,0,37,30,110,0,0,0,0,0,69,0,58,23,0,6,0,7,68,0,0,10,0	0,25,0,8,0,0,0,0,32,8,0,0,0,0,21,0,0,0,13,1,0,0,0,0	0,0,0,0,6,0,0,0,20,66,17,0,0,0,0,0,0,0,0,0	4,0,28,0,26,0,0,2,2,59,0,0,0,56,0,47,0,0,0,0	396	150	1	1.0	NA,0.0,NA,0.637,1.0,1.0,NA,NA,0.0,0.0,NA,1.0,NA,1.0,0.293,NA,1.0,NA,0.169,0.963,NA,NA,1.0,NA	0.0,NA,0.0,NA,0.08,NA,NA,0.0,0.791,0.298,1.0,NA,NA,0.0,NA,0.0,NA,NA,NA,NA	0.379
1850	"ENSG00000213780.10_2"	"GTF2H4"	chr6	+	30880886	30881164	30880886	30880934	30881085	30881164	1850	0,0,86,1,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0	154,398,0,9,0,0,0,105,78,0,13,0,78,0,0,0,0,0,0,0,0,0,0,15	0,41,1,0,0,0,0,0,37,26,0,0,6,0,0,0,0,0,0,0	0,2,0,0,11,0,0,0,33,1,0,0,0,0,0,0,46,0,0,0	301	150	1	1.0	0.0,0.0,1.0,0.052,NA,NA,NA,0.0,0.0,NA,0.0,NA,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0	NA,0.911,1.0,NA,0.0,NA,NA,NA,0.358,0.928,NA,NA,1.0,NA,NA,NA,0.0,NA,NA,NA	-0.394
1851	"ENSG00000106133.17_1"	"NSUN5P2"	chr7	-	72419430	72419641	72419430	72419519	72419591	72419641	1851	0,0,0,42,0,131,0,40,3,0,23,0,0,57,0,0,0,0,0,0,1,0,2,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0	70,23,53,54,20,0,0,0,0,22,89,0,36,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	222	150	1	1.0	NA,NA,NA,1.0,NA,1.0,NA,1.0,1.0,NA,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,0.094,1.0	1.0,1.0,1.0,1.0,1.0,NA,NA,NA,NA,1.0,1.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA	-0.101
1853	"ENSG00000075624.13_2"	"ACTB"	chr7	-	5567634	5568350	5567634	5567816	5567911	5568350	1853	0,0,0,2,0,50,0,4,18,8,0,0,0,17,1,0,0,45,0,9,0,0,11,0	519,1502,551,1169,800,1413,515,1606,676,162,1026,52,322,2291,1719,717,498,298,904,935,506,403,396,1019	3,1,0,0,0,0,0,0,0,24,2,0,0,0,0,0,12,0,5,0	1969,397,603,1500,191,195,80,231,584,1593,2599,80,1387,1849,37,1188,457,321,103,2	245	150	0.467261658149	1.0	0.0,0.0,0.0,0.001,0.0,0.021,0.0,0.002,0.016,0.029,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.085,0.0,0.006,0.0,0.0,0.017,0.0	0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.029,0.0	0.005
1854	"ENSG00000075624.13_2"	"ACTB"	chr7	-	5567911	5569031	5567911	5568350	5568791	5569031	1854	222,17,1,158,20,59,0,213,12,101,13,14,38,264,239,16,106,28,53,485,12,63,61,35	133,695,220,262,226,193,804,1020,147,38,182,78,95,976,482,373,229,229,240,701,117,123,129,134	179,67,45,42,67,0,0,5,6,306,603,1,21,55,20,20,28,0,2,0	1033,346,467,627,57,1,1,100,368,1061,1532,622,179,459,0,309,309,107,110,378	591	150	7.7994888691e-05	0.119410174586	0.298,0.006,0.001,0.133,0.022,0.072,0.0,0.05,0.02,0.403,0.018,0.044,0.092,0.064,0.112,0.011,0.105,0.03,0.053,0.149,0.025,0.115,0.107,0.062	0.042,0.047,0.024,0.017,0.23,0.0,0.0,0.013,0.004,0.068,0.091,0.0,0.029,0.03,1.0,0.016,0.022,0.0,0.005,0.0	0.001
1855	"ENSG00000075624.13_2"	"ACTB"	chr7	-	5568791	5569294	5568791	5569031	5569165	5569294	1855	0,83,0,28,0,0,0,8,0,0,0,42,0,50,29,0,9,8,14,5,0,0,0,95	619,438,245,694,289,442,120,1784,245,133,456,26,409,1108,962,615,224,327,521,956,252,7,189,379	0,79,21,0,0,0,0,0,9,44,29,0,0,122,0,33,0,0,0,0	1622,325,249,842,85,0,0,101,593,1572,2201,5496,499,817,6,495,116,579,248,0	284	150	1	1.0	0.0,0.091,0.0,0.021,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.46,0.0,0.023,0.016,0.0,0.021,0.013,0.014,0.003,0.0,0.0,0.0,0.117	0.0,0.114,0.043,0.0,0.0,NA,NA,0.0,0.008,0.015,0.007,0.0,0.0,0.073,0.0,0.034,0.0,0.0,0.0,NA	0.015
1858	"ENSG00000159214.12_1"	"CCDC24"	chr1	+	44457518	44458059	44457518	44457676	44457883	44458059	1858	0,0,0,0,0,0,0,0,0,20,0,0,0,102,0,0,0,0,0,0,0,0,4,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,8,42,27,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0	357	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,1.0,1.0,1.0,1.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	0.167
1859	"ENSG00000159214.12_1"	"CCDC24"	chr1	+	44459561	44460834	44459561	44459636	44460779	44460834	1859	0,0,33,0,0,0,0,0,0,0,0,118,0,0,18,2,0,0,9,0,0,39,34,0	0,0,0,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0	0,95,36,44,19,0,0,0,1,0,6,0,0,53,0,14,29,0,38,0	0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1293	150	1	1.0	NA,NA,1.0,0.0,NA,NA,NA,NA,NA,0.0,NA,1.0,NA,NA,1.0,1.0,NA,NA,1.0,NA,NA,1.0,0.568,NA	NA,1.0,1.0,1.0,0.061,NA,NA,NA,1.0,NA,1.0,NA,NA,1.0,NA,1.0,1.0,NA,1.0,NA	-0.176
1860	"ENSG00000159214.12_1"	"CCDC24"	chr1	+	44461272	44461528	44461272	44461342	44461449	44461528	1860	0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0	0,15,34,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,20,0,0,0,6,0	0,0,0,27,0,0,0,0,0,0,0,0,0,96,0,29,0,0,0,0	19,41,0,3,5,0,0,0,0,0,0,0,58,0,0,0,0,0,20,0	257	150	1	1.0	NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,0.0,NA,NA,NA,0.0,NA,NA,NA,0.0,NA	0.0,0.0,NA,0.84,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,NA,1.0,NA,NA,0.0,NA	-0.069
1869	"ENSG00000186815.12_2"	"TPCN1"	chr12	+	113725967	113726652	113725967	113726039	113726562	113726652	1869	0,33,0,9,12,0,0,38,0,8,1,0,0,9,0,0,0,62,0,0,54,0,8,0	0,43,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0	66,0,0,0,22,0,0,0,0,133,342,0,0,42,0,8,0,0,0,0	0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	673	150	1	1.0	NA,0.146,NA,0.223,1.0,NA,NA,1.0,NA,1.0,1.0,NA,NA,1.0,NA,NA,0.0,1.0,NA,NA,1.0,NA,1.0,NA	1.0,0.0,0.0,NA,1.0,NA,NA,NA,NA,1.0,1.0,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	0.011
1870	"ENSG00000186815.12_2"	"TPCN1"	chr12	+	113729678	113730878	113729678	113729763	113730738	113730878	1870	0,0,3,1,43,9,2,54,0,53,4,59,0,36,1,6,28,0,0,0,0,220,13,4	0,0,0,0,0,0,0,14,0,11,122,0,0,57,0,0,0,0,0,0,0,0,0,0	46,116,0,0,59,0,0,34,26,8,259,0,12,285,0,113,310,22,0,0	0,22,28,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0	1125	150	1	1.0	NA,NA,1.0,1.0,1.0,1.0,1.0,0.34,NA,0.391,0.004,1.0,NA,0.078,1.0,1.0,1.0,NA,NA,NA,NA,1.0,1.0,1.0	1.0,0.413,0.0,NA,1.0,NA,NA,1.0,1.0,1.0,1.0,NA,0.11,1.0,NA,1.0,1.0,1.0,NA,NA	-0.009
1872	"ENSG00000132424.14_1"	"PNISR"	chr6	-	99851704	99852578	99851704	99851758	99852478	99852578	1872	494,238,56,246,184,256,240,987,151,48,301,463,144,422,447,127,205,99,108,621,696,82,52,80	176,58,38,47,141,194,0,106,65,30,0,0,82,0,44,7,0,1,12,110,0,2,16,51	589,594,143,73,127,885,335,86,152,629,1146,0,92,736,0,270,245,900,12,0	18,164,90,0,12,5,10,71,0,60,109,0,23,6,0,5,37,0,0,1	870	150	1	1.0	0.326,0.414,0.203,0.474,0.184,0.185,1.0,0.616,0.286,0.216,1.0,1.0,0.232,1.0,0.637,0.758,1.0,0.945,0.608,0.493,1.0,0.876,0.359,0.213	0.849,0.384,0.215,1.0,0.646,0.968,0.852,0.173,1.0,0.644,0.644,NA,0.408,0.955,NA,0.903,0.533,1.0,1.0,0.0	-0.092
1873	"ENSG00000132424.14_1"	"PNISR"	chr6	-	99862447	99864304	99862447	99862566	99864224	99864304	1873	0,83,10,80,136,51,104,241,230,4,3,243,0,57,185,22,222,0,60,121,45,0,20,202	57,0,3,43,46,7,23,3,48,50,217,0,38,17,91,0,1,67,45,53,119,154,32,0	191,98,22,93,24,0,0,131,9,422,1423,0,114,76,0,15,110,0,0,0	131,79,68,0,25,222,119,0,43,138,123,0,0,79,8,78,75,0,16,0	1808	150	1	1.0	0.0,1.0,0.217,0.134,0.197,0.377,0.273,0.87,0.284,0.007,0.001,1.0,0.0,0.218,0.144,1.0,0.949,0.0,0.1,0.159,0.03,0.0,0.049,1.0	0.108,0.093,0.026,1.0,0.074,0.0,0.0,1.0,0.017,0.202,0.49,NA,1.0,0.074,0.0,0.016,0.108,NA,0.0,NA	0.086
1875	"ENSG00000185340.15_1"	"GAS2L1"	chr22	+	29706816	29707639	29706816	29706988	29707451	29707639	1875	0,24,0,4,2,31,0,0,0,10,1,0,0,26,32,0,0,41,0,0,0,0,0,0	0,0,0,0,0,2,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,13	0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0	0,44,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0	613	150	1	1.0	NA,1.0,NA,1.0,1.0,0.791,NA,NA,NA,1.0,1.0,NA,NA,0.197,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,0.0	NA,0.016,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	0.545
1876	"ENSG00000161513.11_1"	"FDXR"	chr17	-	72860017	72860469	72860017	72860189	72860269	72860469	1876	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45	0,0,0,22,0,0,0,7,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,30,33,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	230	150	1	1.0	NA,NA,NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.75
