ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1212	"ENSG00000109065.11_2"	"NAT9"	chr17	-	72771737	72771846	72771760	72771846	72769714	72769824	1212	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1,0	0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,40,0,0,5,10,0,2,0,0,0,0	172	150	1	1.0	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,0.466,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,0.0,0.0,NA,0.0,NA,NA,NA,NA	0.489
1218	"ENSG00000139624.12_1"	"CERS5"	chr12	-	50528182	50528485	50528328	50528485	50526744	50526847	1218	0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,19,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0	33,0,1,0,2,0,0,0,0,0,0,0,0,19,0,7,0,2,0,121	0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	295	150	1	1.0	NA,NA,NA,0.313,NA,NA,NA,NA,NA,1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,0.0,1.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,1.0,NA,1.0	-0.437
1220	"ENSG00000111653.19_1"	"ING4"	chr12	-	6762101	6762216	6762110	6762216	6761827	6761933	1220	0,252,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,6,0	0,0,3,0,0,0,12,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	158	150	1	1.0	NA,1.0,0.0,NA,NA,NA,0.0,NA,NA,1.0,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,NA,0.0,1.0,0.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.075
1222	"ENSG00000204463.12_2"	"BAG6"	chr6	-	31615367	31615603	31615369	31615603	31614170	31614300	1222	116,15,0,4,7,84,10,8,0,6,15,0,50,72,79,0,39,0,33,77,70,0,7,21	0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	22,2,80,103,0,0,0,5,0,112,3,0,0,53,0,31,0,657,14,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	151	150	1	1.0	1.0,1.0,NA,1.0,1.0,1.0,1.0,0.799,NA,1.0,1.0,NA,1.0,1.0,1.0,NA,1.0,NA,1.0,1.0,1.0,NA,1.0,1.0	1.0,1.0,1.0,1.0,NA,NA,NA,1.0,NA,1.0,1.0,NA,NA,1.0,NA,1.0,NA,1.0,1.0,NA	-0.011
1223	"ENSG00000204463.12_2"	"BAG6"	chr6	-	31620176	31620477	31620200	31620477	31619432	31619553	1223	0,0,32,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,7,0,0,0,0,0	0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,16,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0	173	150	1	1.0	NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169,NA,NA,NA,0.331,NA,NA,NA,NA,NA	NA,NA,NA,0.641,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.179
1227	"ENSG00000139613.11_2"	"SMARCC2"	chr12	-	56558086	56558515	56558431	56558515	56557128	56557549	1227	0,323,0,1,14,0,0,5,0,0,0,0,0,42,0,0,0,0,4,36,0,0,2,0	0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0	69,43,0,2,52,0,0,25,0,86,53,0,0,0,0,0,0,109,0,1	8,69,52,26,0,0,0,0,0,71,0,0,0,6,0,6,1,0,0,0	300	150	1	1.0	NA,0.964,NA,1.0,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,0.955,NA,NA,NA,NA,1.0,1.0,NA,NA,0.143,NA	0.812,0.238,0.0,0.037,1.0,NA,NA,1.0,NA,0.377,1.0,NA,NA,0.0,NA,0.0,0.0,1.0,NA,1.0	0.386
1230	"ENSG00000110274.14_1"	"CEP164"	chr11	+	117279605	117279744	117279605	117279720	117280333	117280681	1230	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0	0,0,4,0,0,0,0,0,0,2,0,0,0,0,51,0,0,86,27,0,0,0,7,0	0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0	173	150	1	1.0	NA,NA,0.0,NA,NA,NA,NA,NA,NA,0.302,NA,NA,NA,NA,0.0,NA,NA,0.502,0.0,NA,NA,NA,0.0,NA	NA,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	-0.533
1231	"ENSG00000255339.6_2"	"RP11-411B6.6"	chr10	-	102289122	102289263	102289136	102289263	102286731	102286831	1231	0,41,0,9,7,121,0,0,0,0,0,0,0,0,0,0,0,6,0,0,142,0,9,51	448,314,23,158,76,0,0,422,203,8,96,0,277,349,246,0,0,294,108,52,345,1,18,7	0,0,2,114,77,0,0,0,0,0,10,0,68,27,0,13,0,0,0,0	497,86,103,264,96,131,52,28,116,280,204,0,105,14,1,7,29,0,11,0	163	150	1	1.0	0.0,0.107,0.0,0.05,0.078,1.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,NA,NA,0.018,0.0,0.0,0.275,0.0,0.315,0.87	0.0,0.0,0.018,0.284,0.425,0.0,0.0,0.0,0.0,0.0,0.043,NA,0.373,0.64,0.0,0.631,0.0,NA,0.0,NA	-0.006
1232	"ENSG00000103245.13_2"	"NARFL"	chr16	-	789539	789738	789642	789738	787185	787329	1232	0,0,0,0,1,0,0,0,0,1,0,0,0,12,0,0,0,6,0,0,0,0,0,0	0,0,0,0,1,81,0,0,0,0,0,0,0,7,85,0,0,0,40,1,0,0,5,61	0,38,33,0,0,0,0,0,8,0,0,0,0,1,0,2,0,0,0,0	0,13,0,92,0,0,0,0,35,4,0,0,0,0,0,0,0,0,0,0	252	150	1	1.0	NA,NA,NA,NA,0.373,0.0,NA,NA,NA,1.0,NA,NA,NA,0.505,0.0,NA,NA,1.0,0.0,0.0,NA,NA,0.0,0.0	NA,0.635,1.0,0.0,NA,NA,NA,NA,0.12,0.0,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	-0.249
1237	"ENSG00000196576.14_1"	"PLXNB2"	chr22	-	50733147	50733207	50733154	50733207	50727945	50729026	1237	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	156	150	1	1.0	NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-1.0
1238	"ENSG00000104738.16_2"	"MCM4"	chr8	+	48873690	48873986	48873690	48873774	48874075	48874240	1238	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,22,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	19,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.333
1242	"ENSG00000182093.14_1"	"WRB"	chr21	+	40762623	40763402	40762623	40762789	40763694	40763762	1242	0,6,0,22,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,4,0	58,301,30,8,33,90,0,208,45,3,19,21,21,3,57,0,0,120,20,0,0,0,4,0	6,0,0,22,29,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0	50,40,0,5,0,0,0,125,4,3,5,0,120,0,0,0,0,0,44,0	300	150	1	1.0	0.0,0.01,0.0,0.579,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.957,0.0,NA,NA,0.0,0.0,NA,NA,NA,0.333,NA	0.057,0.0,NA,0.688,1.0,NA,NA,0.0,0.0,0.0,0.773,NA,0.0,NA,NA,NA,NA,NA,0.0,NA	-0.141
1243	"ENSG00000133226.16_2"	"SRRM1"	chr1	+	24981345	24981620	24981345	24981614	24987209	24987290	1243	1,46,0,0,6,2,0,40,0,15,5,25,0,73,39,0,142,18,16,1,98,0,9,37	0,0,0,4,0,0,0,0,6,19,0,33,0,0,0,0,0,51,0,0,0,0,0,0	28,4,7,0,4,39,23,0,0,0,0,0,24,0,0,0,6,0,0,0	32,2,1,8,0,0,0,0,0,0,75,0,0,8,0,5,0,0,10,0	155	150	1	1.0	1.0,1.0,NA,0.0,1.0,1.0,NA,1.0,0.0,0.433,1.0,0.423,NA,1.0,1.0,NA,1.0,0.255,1.0,1.0,1.0,NA,1.0,1.0	0.459,0.659,0.871,0.0,1.0,1.0,1.0,NA,NA,NA,0.0,NA,1.0,0.0,NA,0.0,1.0,NA,0.0,NA	0.258
1245	"ENSG00000112769.18_2"	"LAMA4"	chr6	-	112471637	112471829	112471712	112471829	112469358	112469538	1245	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0	9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0	224	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	-0.5
1247	"ENSG00000143390.17_1"	"RFX5"	chr1	-	151318680	151318809	151318690	151318809	151318403	151318437	1247	0,12,0,11,0,0,0,61,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,55,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	159	150	1	1.0	NA,1.0,NA,0.675,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.081
1259	"ENSG00000119723.16_2"	"COQ6"	chr14	+	74417012	74417300	74417012	74417198	74420137	74420272	1259	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,70,0,0,14,0,0,0,0,0,128,10,0,0,0,2,0,0,0,0,2	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	9,26,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	251	150	1	1.0	NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,0.0	0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.374,NA,NA,NA,NA,NA,NA	-0.093
1260	"ENSG00000120686.11_1"	"UFM1"	chr13	+	38924135	38924364	38924135	38924192	38928375	38928433	1260	0,0,0,1,0,0,0,23,0,0,0,0,0,21,0,0,0,0,0,0,109,0,0,0	0,0,0,63,22,9,0,3,50,0,0,0,0,95,0,0,0,0,0,0,1,0,9,28	0,13,0,0,0,0,0,9,0,0,0,0,0,0,0,0,26,0,0,0	0,0,44,29,0,0,0,2,81,18,3,0,50,5,16,6,0,0,27,0	300	150	1	1.0	NA,NA,NA,0.008,0.0,0.0,NA,0.793,0.0,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,0.982,NA,0.0,0.0	NA,1.0,0.0,0.0,NA,NA,NA,0.692,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,1.0,NA,0.0,NA	0.002
1262	"ENSG00000091513.14_2"	"TF"	chr3	+	133467255	133467513	133467255	133467428	133472438	133472547	1262	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	1,3,0,0,0,0,0,63,0,0,0,0,0,117,2,0,0,0,0,2,0,0,24,14	0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0	27,1,11,237,2,0,0,31,0,29,15,0,47,0,0,0,0,161,9,0	234	150	1	1.0	0.0,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,0.0,NA,NA,0.051,0.0	0.0,0.0,0.0,0.0,0.0,NA,NA,0.212,NA,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.066,NA	-0.019
1273	"ENSG00000183597.15_1"	"TANGO2"	chr22	+	20008591	20008769	20008591	20008657	20024282	20024377	1273	23,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,15,0,0,0,0,6	0,0,0,1,11,0,0,0,37,17,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,4,0,0,137,0,0,0,5,0,0,0,0,0	261	150	1	1.0	1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,0.0,NA,NA,NA,0.0,NA,NA,NA,1.0,0.0	NA,NA,NA,1.0,1.0,NA,NA,0.0,1.0,1.0,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA	0.0
1274	"ENSG00000183597.15_1"	"TANGO2"	chr22	+	20024282	20024617	20024282	20024377	20030877	20030966	1274	0,0,0,8,0,0,0,0,0,0,1,0,0,0,23,0,0,0,3,0,0,0,3,0	23,1,0,32,2,0,2,109,56,0,0,1,11,2,30,0,0,2,15,112,1,0,0,6	0,16,147,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0	12,0,2,1,0,0,0,4,36,1,137,0,0,0,5,0,1,0,0,0	300	150	1	1.0	0.0,0.0,NA,0.111,0.0,NA,0.0,0.0,0.0,NA,1.0,0.0,0.0,0.0,0.277,NA,NA,0.0,0.091,0.0,0.0,NA,1.0,0.0	0.0,1.0,0.974,0.667,NA,NA,NA,0.0,0.053,0.0,0.0,NA,NA,NA,0.0,NA,0.0,NA,NA,NA	-0.132
1275	"ENSG00000183597.15_1"	"TANGO2"	chr22	+	20049052	20049229	20049052	20049206	20050860	20050965	1275	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,11,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10	0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,4,0,0,0,0	172	150	1	1.0	NA,0.0,NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0	NA,NA,NA,NA,NA,NA,NA,1.0,0.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA	-0.25
1278	"ENSG00000111678.10_1"	"C12orf57"	chr12	+	7053638	7053815	7053638	7053728	7054933	7055165	1278	130,57,0,3,47,6,0,118,22,0,0,0,84,51,30,0,133,0,16,0,0,0,12,45	0,138,27,20,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	43,5,47,54,11,0,0,6,0,70,34,0,25,0,1,0,0,0,31,0	0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0	236	150	1	1.0	1.0,0.208,0.0,0.087,1.0,0.792,NA,0.962,1.0,NA,NA,NA,1.0,1.0,1.0,NA,1.0,NA,1.0,NA,NA,NA,1.0,1.0	1.0,1.0,1.0,1.0,1.0,NA,NA,1.0,NA,0.937,1.0,NA,1.0,NA,1.0,NA,NA,NA,1.0,NA	-0.191
1280	"ENSG00000169231.13_1"	"THBS3"	chr1	-	155175983	155176197	155175990	155176197	155174850	155175107	1280	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0	0,0,0,3,0,0,0,0,47,0,0,0,0,0,35,113,0,19,17,0,0,0,0,0	59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	15,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	156	150	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,0.092,0.0,NA,NA,NA,NA,NA	0.791,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.38
1282	"ENSG00000154134.14_1"	"ROBO3"	chr11	+	124747414	124747648	124747414	124747554	124747832	124748027	1282	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0	0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	243	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA	NA,1.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	-1.0
1287	"ENSG00000130038.9_2"	"CRACR2A"	chr12	-	3757525	3757779	3757707	3757779	3753760	3753806	1287	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.5
1291	"ENSG00000172995.16_2"	"ARPP21"	chr3	+	35763096	35763329	35763096	35763326	35770794	35771028	1291	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0	0,0,21,14,0,0,0,161,0,0,0,78,0,51,11,0,0,0,3,0,1,0,15,44	0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,11,0,0,0,0	0,3,2,43,0,0,0,37,0,7,13,0,0,9,0,14,0,0,0,0	152	150	1	1.0	NA,NA,0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,0.0,NA,0.0,0.0,NA,NA,NA,0.0,NA,0.989,NA,0.0,0.0	NA,0.0,0.0,0.0,NA,NA,NA,0.0,NA,0.0,0.0,NA,NA,0.622,NA,0.437,NA,NA,NA,NA	-0.033
1292	"ENSG00000117222.13_1"	"RBBP5"	chr1	-	205064000	205064192	205064114	205064192	205055269	205057943	1292	65,0,0,0,0,0,0,0,0,1,0,0,48,2,0,0,0,0,0,0,0,0,17,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,13,37,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0	263	150	1	1.0	1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.195,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.402
1296	"ENSG00000138698.14_2"	"RAP1GDS1"	chr4	+	99264289	99264470	99264289	99264412	99273626	99273752	1296	0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0	12,191,0,22,15,0,0,182,83,0,197,0,6,105,112,110,59,138,65,0,99,96,8,38	0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	50,215,66,115,5,0,0,0,135,81,74,0,12,13,0,9,24,0,3,0	207	150	1	1.0	0.0,0.0,NA,0.0,0.0,NA,NA,0.0,0.0,NA,0.0,NA,0.0,0.241,0.006,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0	0.0,0.048,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,NA,0.0,0.053,NA,0.0,0.0,NA,0.0,NA	0.006
1303	"ENSG00000196378.11_1"	"ZNF34"	chr8	-	146005612	146005665	146005616	146005665	146003823	146003910	1303	0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,2,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	15,0,37,0,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA	0.0,1.0,0.0,NA,0.214,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.757
1304	"ENSG00000082397.17_2"	"EPB41L3"	chr18	-	5406763	5406967	5406775	5406967	5398019	5398142	1304	0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	36,18,42,80,11,120,22,39,0,0,76,0,34,121,0,0,0,0,0,0,0,0,4,0	0,0,0,1,0,0,0,0,0,0,56,0,107,0,0,0,0,0,0,0	8,52,86,24,11,0,0,1,29,222,63,0,0,92,0,69,0,0,0,0	161	150	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476,NA,NA,0.0,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	0.0,0.0,0.0,0.037,0.0,NA,NA,0.0,0.0,0.0,0.453,NA,1.0,0.0,NA,0.0,NA,NA,NA,NA	-0.084
1307	"ENSG00000130414.11_1"	"NDUFA10"	chr2	-	240957940	240958056	240957969	240958056	240957231	240957322	1307	0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	178	150	1	1.0	NA,NA,NA,NA,0.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	-0.5
1308	"ENSG00000130414.11_1"	"NDUFA10"	chr2	-	240960503	240960829	240960613	240960829	240957969	240958056	1308	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9	227,285,2,129,117,268,0,479,67,18,71,35,129,282,142,185,40,182,84,309,76,0,12,242	0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0	357,198,336,255,22,0,0,0,232,159,274,0,135,307,0,205,41,0,0,0	259	150	1	1.0	0.0,0.0,0.0,0.004,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.021	0.0,0.0,0.0,0.005,0.0,NA,NA,NA,0.0,0.0,0.017,NA,0.0,0.0,NA,0.0,0.0,NA,1.0,NA	-0.077
1314	"ENSG00000079841.18_2"	"RIMS1"	chr6	+	73100299	73100587	73100299	73100438	73102399	73102512	1314	0,0,0,0,0,4,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,20,0,0,0,0,1,0,0,0,103,9,0,0,0,5,0,5,0,0,5	0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	32,0,0,0,0,0,0,0,17,0,48,0,0,26,0,12,0,0,0,0	298	150	1	1.0	NA,NA,NA,NA,0.0,1.0,NA,NA,NA,0.0,1.0,NA,NA,0.0,0.0,NA,NA,NA,0.0,NA,0.0,NA,NA,0.0	0.0,NA,1.0,NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,0.0,NA,0.0,NA,NA,NA,NA	0.056
1315	"ENSG00000108883.12_1"	"EFTUD2"	chr17	-	42971612	42971893	42971784	42971893	42963952	42964118	1315	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	32,8,14,12,25,0,0,39,3,45,165,13,17,16,26,0,109,11,11,166,87,0,12,14	0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	65,62,42,6,23,0,0,0,23,89,41,0,19,31,0,22,20,0,156,0	300	150	1	1.0	0.0,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0,0.0,NA,0.04,0.0	0.0,0.0,0.023,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,NA	0.0
